num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_rare_verbs_4,num_impera,num_rare_adj_4,num_pass,num_agentless,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
621,8,26,704,78,173,76,30,48,33,46,28,26,37,14,5,32,1,46,6,10,13,12,0,3,3,3,9,1,0.3889,0.375,0.5,0.4688,0.3889,0.375,0.0291,0.0395,0.0246,0.0353,88.5668,14.4928,37.037,11.2721,25.7649,0.0,8.6606,7.3211,10.7504,60.5283,0.4654,0.6647,0.7895,0.7391,0.6216,0.7037,0.5153,0.6474,0.6579,0.7391,0.6216,0.6665,917.2767,0.0549,117.7934,3.25,23.0,16.8462,1.4428,4.5769,5.8404,4.311,0.8292,9.257,6.0491,0.7606,2.2907,2.2256,2.1336,4.6923,140,225,13,13,49,0,6.0385,289,0.0048,0.4333,2.9231,3.0,2.9231,8.4231,352.657,122.3833,0.5346,0.2786,0.1224,0.0741,0.0596,4.8309,1.6103,16.1031,1.6103,0.5799,0.7397,14.4578,20.2643,3.2288,5.7732,5.5466,2.0667,7.1677,12.8824,41.868,48.3092,45.0886,0,0.0,41.868,0.0,20.934,4.8309,53.1401,4.8309,19.3237,0,0.0,77.2947,74.0741,534.6216,278.5829,74.0741,59.5813,122.3833,51.5298,9.6618,22.5443,14.4928,1,1.6103,8.0515,362.3188,78.905,20.934,20.934,0.0,225.4428,2
763,10,37,855,151,176,134,45,60,35,46,34,49,41,54,30,88,18,68,16,8,20,14,1,9,17,16,22,5,0.2222,0.1321,0.5926,0.5094,0.2222,0.1321,0.0306,0.0356,0.0225,0.0323,70.7733,7.8637,36.6972,6.5531,14.4168,5.2425,8.7776,8.7641,11.2273,51.298,0.4744,0.7102,0.6493,0.6912,0.7317,0.6956,0.5072,0.6648,0.4851,0.6912,0.7317,0.6432,862.3751,0.0495,134.0098,3.7,20.7838,13.6757,1.5911,4.814,6.3857,4.5436,0.7809999999999999,9.1242,6.2862,0.9017,2.5403,2.3235,2.3939,8.8649,182,284,17,21,51,9,6.0,362,0.0223,0.4444,2.2162,4.0811,3.6216,7.2973,353.8663,175.6225,0.5491,0.2307,0.1756,0.0891,0.0537,20.9699,6.5531,10.4849,23.5911,0.4704,0.563,14.3198,16.1972,3.1492,6.8084,4.9443,2.2366,6.9828,13.1062,48.4928,58.9777,44.5609,2,2.6212,64.2202,1.3106,26.2123,22.2805,45.8716,11.7955,18.3486,2,2.6212,78.637,60.2883,549.1481,230.6684,89.1219,53.7353,175.6225,115.3342,20.9699,70.7733,28.8336,0,0.0,39.3185,372.2149,66.8414,27.5229,22.2805,11.7955,238.5321,2
587,17,29,675,97,146,93,25,46,26,37,29,38,29,26,18,43,8,37,7,14,15,9,0,9,5,4,5,6,0.1538,0.08,0.4615,0.28,0.2308,0.12,0.0245,0.0342,0.0158,0.0301,69.8467,10.2215,40.8859,5.1107,11.925,1.7036,8.1643,8.1048,10.6379,56.1341,0.4787,0.6644,0.7312,0.8649,0.6207,0.7203,0.5111,0.6164,0.5376,0.8649,0.6207,0.6599,845.6384,0.0534,119.926,1.7647,20.2069,13.3103,1.5298,4.6092,6.229,4.3839999999999995,1.2616,10.7811,6.9287,0.8561,2.4639,2.3228,2.3538,4.6897,129,229,10,19,38,1,5.6552,281,0.0085,0.6,2.5862,3.3448,3.2069,7.1724,354.3441,158.4327,0.5196,0.2487,0.1584,0.063,0.0494,6.8143,10.2215,23.8501,13.6286,0.4135,0.4904,15.082,17.2897,3.0138,7.119,5.6282,2.0549,7.9021,28.9608,49.4037,42.5894,49.4037,3,5.1107,64.7359,0.0,25.5537,8.5179,44.293,15.3322,15.3322,2,3.4072,78.3646,63.0324,519.5911,248.7223,63.0324,49.4037,158.4327,73.2538,11.925,44.293,8.5179,4,6.8143,30.6644,390.1193,64.7359,32.368,17.0358,1.7036,219.7615,2
702,16,51,820,110,137,101,43,23,9,20,34,53,35,35,18,40,12,48,6,7,23,8,1,2,5,4,16,3,0.0286,0.0147,0.2286,0.2059,0.0286,0.0294,0.0103,0.0289,0.0101,0.031,66.9516,7.1225,28.49,2.8489999999999998,28.49,0.0,8.5029,6.9655,8.6206,59.306000000000004,0.4886,0.7956,0.7525,0.8958,0.6857,0.7824,0.5670000000000001,0.7153,0.5446,0.8958,0.6857,0.7104,1049.7781,0.0484,121.5039,3.1875,13.4118,9.9608,1.5684,4.6959,6.3602,4.5117,1.2359,7.9537,5.814,0.8271,2.504,2.1123,2.4228,5.3333,132,231,11,17,50,2,4.6471,343,0.0071,0.5349,2.0588,2.1569,1.9804,4.8627,353.2764,143.8746,0.4573,0.1952,0.1439,0.0684,0.0499,5.6979999999999995,4.2735,9.9715,17.094,0.4113,0.5403,7.1651,8.0645,2.9822,6.3596,4.8861,1.9307,7.0809,22.791999999999998,72.6496,61.2536,48.433,1,1.4245,75.4986,1.4245,32.7635,7.1225,12.8205,2.8489999999999998,11.395999999999999,4,5.6979999999999995,32.7635,28.49,457.265,195.1567,68.3761,49.8575,143.8746,56.9801,8.547,49.8575,22.791999999999998,10,14.245,25.641,329.0598,71.2251,24.2165,15.6695,2.8489999999999998,188.0342,2
670,10,37,776,116,140,110,29,45,24,37,35,49,30,39,26,54,17,42,7,11,13,16,0,5,3,3,10,8,0.1034,0.1077,0.3103,0.3077,0.1379,0.1231,0.0158,0.0266,0.0133,0.0271,79.1045,11.9403,46.2687,5.9701,13.4328,1.4925,8.3054,7.4329,10.0351,55.3681,0.4851,0.65,0.7,0.8809999999999999,0.7333,0.7411,0.5045,0.6214,0.5455,0.8809999999999999,0.7333,0.6953,937.2187,0.0498,121.7648,3.9,18.2162,12.1892,1.5731,4.5534,6.1914,4.3976,1.3,9.5525,6.1593,0.9158,2.5587,2.425,2.4758,4.1351,120,251,20,17,35,5,5.1622,325,0.0045,0.4483,2.3243,3.1351,2.9730000000000003,6.7297,371.6418,164.1791,0.4806,0.209,0.1642,0.0627,0.0448,4.4776,11.9403,16.4179,25.3731,0.3494,0.4378,13.9752,16.4444,3.2684,6.5206,4.8816,1.729,7.3261,14.9254,55.2239,43.2836,52.2388,1,1.4925,73.1343,0.0,19.403,4.4776,35.8209,7.4627,23.8806,0,0.0,67.1642,55.2239,480.597,208.9552,62.6866,44.7761,164.1791,80.597,10.4478,58.208999999999996,14.9254,2,2.9851,38.806,374.6269,52.2388,25.3731,29.8507,7.4627,179.1045,3
539,10,25,627,97,97,83,35,29,10,23,22,32,27,22,17,48,4,37,6,9,15,8,0,10,8,7,1,9,0.1333,0.1304,0.2,0.2174,0.2,0.1739,0.0212,0.0422,0.0303,0.0739,83.4879,11.1317,48.2375,0.0,22.2635,1.8553,9.1587,7.6993,11.4927,52.6665,0.5213,0.7216,0.7108,0.7838,0.8148,0.7577,0.5696,0.6598,0.5663,0.7838,0.8148,0.7062,996.8525,0.0472,130.6418,2.5,21.36,15.52,1.5529,4.7678,6.2678,4.5112,0.922,11.0955,7.1951,0.8254,2.4315,2.1799,2.3366,7.32,105,187,9,12,31,6,5.96,281,0.0148,0.4286,3.2,3.88,3.32,8.0,371.0575,153.9889,0.4527,0.18,0.154,0.0686,0.0501,12.987,16.6976,16.6976,7.4212,0.455,0.59,11.8852,12.7778,1.5836,6.9256,4.9444,2.2771,7.2268,18.5529,46.3822,64.9351,40.8163,0,0.0,59.3692,0.0,27.8293,14.8423,18.5529,18.5529,14.8423,1,1.8553,53.8033,42.6716,452.6902,179.9629,68.6456,50.0928,153.9889,89.0538,11.1317,40.8163,1.8553,0,0.0,31.5399,346.9388,57.5139,22.2635,16.6976,11.1317,194.8052,2
613,8,29,698,97,148,85,37,58,35,50,14,38,41,42,10,42,8,49,6,8,24,13,1,10,4,4,29,5,0.381,0.2857,0.5714,0.6122,0.4286,0.3469,0.0228,0.0306,0.0227,0.0368,97.8793,21.2072,44.0457,9.7879,19.5759,3.2626,8.3942,8.5383,10.6771,57.5067,0.4894,0.7095,0.7765,0.7755,0.7805,0.7605,0.5139,0.6824,0.6353,0.7755,0.7805,0.7184,983.8096,0.0506,109.1105,3.625,21.1379,13.6552,1.5024,4.3605,6.0804,4.1811,1.6536,10.5625,7.331,0.8712,2.6117,2.4944,2.5038,4.8621,146,231,15,11,40,5,5.3793,300,0.0065,0.6486,2.4483,3.3448,2.931,7.4483,352.3654,138.6623,0.5269,0.2414,0.1387,0.0799,0.0669,6.5253,8.1566,13.0506,13.0506,0.4074,0.4954,17.9567,21.0084,2.7024,6.8552,5.3211,2.1786,7.291,13.0506,47.3083,60.3589,22.8385,0,0.0,61.9902,1.6313,39.1517,6.5253,57.0962,16.3132,21.2072,0,0.0,94.6166,81.5661,526.9168,241.4356,79.9347,66.8842,138.6623,68.5155,9.7879,68.5155,47.3083,29,47.3083,16.3132,376.8352,65.2529,17.9445,24.4698,8.1566,238.1729,2
691,11,37,805,101,168,98,31,41,31,36,37,46,32,15,15,47,7,72,8,10,18,5,0,5,5,4,0,2,0.3077,0.1837,0.4231,0.2653,0.4615,0.2653,0.0299,0.0396,0.0233,0.0361,53.5456,4.3415,34.7323,1.4472,13.0246,0.0,8.4703,8.8418,10.4779,53.2048,0.5094,0.7619,0.7449,0.7361,0.75,0.7482,0.5716,0.7143,0.5918,0.7361,0.75,0.6981,1052.1013,0.0452,138.6836,3.3636,18.1351,14.1081,1.5919,4.8286,6.2692,4.5768,0.9791,6.0411,4.4889,0.909,2.5307,2.2875,2.4305,8.2703,167,227,20,35,35,2,5.5405,352,0.0072,0.5806,2.5676,2.7297,2.6486,6.5676,351.6643,141.8234,0.5355,0.2431,0.1418,0.1042,0.0463,5.7887,2.8944,14.4718,10.1302,0.5556,0.7695,11.0811,13.1387,2.8597,6.7368,5.2797,2.0619,7.1829,15.919,53.5456,44.8625,53.5456,2,2.8944,66.5702,0.0,26.0492,7.2359,44.8625,7.2359,7.2359,0,0.0,59.3343,52.0984,535.4559,243.1259,104.1968,46.3097,141.8234,68.0174,11.5774,21.7077,0.0,0,0.0,21.7077,328.5094,50.6512,50.6512,28.9436,2.8944,241.6787,2
844,15,48,954,133,230,134,27,68,47,60,55,55,42,33,18,66,11,72,5,14,8,9,1,11,18,13,8,12,0.4118,0.3824,0.5294,0.5735,0.5,0.5441,0.0486,0.0572,0.0467,0.0546,88.8626,9.4787,41.4692,20.1422,16.5877,1.1848,7.371,7.4923,8.2031,68.93,0.4526,0.6261,0.6716,0.8611,0.7143,0.7183,0.4467,0.5739,0.5672,0.8611,0.7143,0.6791,908.8316,0.0516,96.0714,3.2667,17.6875,11.625,1.41,4.3498,5.7506,4.1461,1.2893,9.6289,5.7105,0.7775,2.3015,2.1535,2.1553,3.875,194,347,29,13,49,5,4.9375,382,0.0213,0.2963,1.8125,2.7708,2.7917,6.0,341.2322,158.7678,0.5664,0.2725,0.1588,0.0853,0.0498,15.4028,14.218,16.5877,13.0332,0.3889,0.4792,14.2259,18.8679,3.4285,7.5065,5.3911,1.7652,7.5088,17.7725,56.872,31.9905,65.1659,0,0.0,65.1659,1.1848,9.4787,21.326999999999998,55.6872,13.0332,10.6635,1,1.1848,80.5687,71.09,566.3507,272.5118,85.3081,49.763000000000005,158.7678,78.1991,5.9242,39.0995,9.4787,2,2.3697,21.326999999999998,411.1374,58.0569,15.4028,34.3602,5.9242,229.8578,2
556,8,33,632,90,97,90,39,42,30,25,27,51,32,37,27,43,7,36,7,7,28,7,0,4,4,4,9,6,0.16,0.1228,0.56,0.4737,0.16,0.1228,0.0341,0.0491,0.0226,0.0412,64.7482,7.1942,39.5683,3.5971,12.5899,1.7986,7.6813,8.3913,8.8082,61.9208,0.4496,0.6495,0.6111,0.9722,0.75,0.7457,0.5719,0.6495,0.4667,0.9722,0.75,0.7096,816.9865,0.0604,93.3238,4.125,16.8788,10.6364,1.5108,4.3357,5.9058,4.1598,1.1659,7.6347,4.9593,0.866,2.2842,2.0952,2.2085,4.6667,108,194,11,17,36,2,4.9394,250,0.0072,0.7179,2.1212,2.7273,2.7273,5.9091,350.7194,161.8705,0.4586,0.1745,0.1619,0.0647,0.0576,7.1942,10.7914,12.5899,12.5899,0.3333,0.4154,16.4706,14.3678,2.6576,7.0632,4.9247,1.7303,7.8557,14.3885,59.3525,70.1439,48.5612,1,1.7986,91.7266,0.0,50.3597,7.1942,53.9568,7.1942,12.5899,1,1.7986,75.5396,44.964,458.6331,174.4604,64.7482,57.553999999999995,161.8705,77.3381,12.5899,66.5468,16.1871,5,8.9928,48.5612,348.9209,64.7482,30.5755,19.7842,3.5971,194.2446,2
492,6,27,567,79,120,69,31,43,26,32,17,34,18,35,23,36,5,36,6,9,17,7,1,9,4,4,10,7,0.375,0.3014,0.6667,0.4932,0.5417,0.3973,0.0427,0.0521,0.0261,0.0398,71.1382,6.0976,38.6179,4.065,14.2276,8.1301,9.0976,8.5151,10.4408,56.7202,0.5447,0.7333,0.7246,0.9167,0.9444,0.8297,0.5528,0.675,0.5652,0.9167,0.9444,0.7753,901.8083,0.0447,106.5994,5.0,18.2593,12.6296,1.5285,4.5071,6.0712,4.3144,2.0817,10.0244,7.4394,0.9001,2.5751,2.4659999999999997,2.4537,4.7778,123,153,10,9,25,4,5.2963,268,0.0081,0.5484,2.3333,2.9259,2.5556,7.4074,406.5041,140.2439,0.4939,0.2439,0.1402,0.0732,0.0366,8.1301,14.2276,18.2927,10.1626,0.4,0.53,17.6955,17.0213,2.4619,7.3053,5.1364,1.8841,7.2336,12.1951,54.878,63.0081,34.5528,0,0.0,69.1057,2.0325,34.5528,8.1301,52.8455,18.2927,14.2276,1,2.0325,87.3984,65.0407,493.9024,243.9024,73.1707,36.5854,140.2439,73.1707,12.1951,71.1382,20.3252,10,20.3252,46.748000000000005,310.9756,50.813,18.2927,20.3252,8.1301,250.0,2
568,13,30,653,91,154,86,20,25,15,23,34,38,25,22,20,43,8,51,7,14,11,9,0,1,4,4,0,3,0.2353,0.25,0.4706,0.4643,0.2941,0.3571,0.0309,0.0421,0.0289,0.0389,56.338,12.3239,29.9296,1.7606,12.3239,0.0,8.1061,6.7422,10.2627,55.2068,0.4648,0.5909,0.6628,0.7255,0.68,0.6648,0.537,0.5455,0.5349,0.7255,0.68,0.6215,855.4682,0.0567,117.7185,2.3077,18.4,13.8333,1.5651,4.6812,6.1051,4.4257,1.1358,8.9688,6.6437,0.8388,2.356,2.0391,2.2063,5.3333,116,218,16,17,34,5,5.5,264,0.006999999999999999,0.55,2.3667,3.0333,2.8667,6.8333,360.9155,151.4085,0.5563,0.2711,0.1514,0.0898,0.044000000000000004,7.0423,5.2817,24.6479,14.0845,0.5512,0.6537,7.9114,11.6751,3.0977,7.7764,5.1423,2.0349,6.8889,22.8873,52.8169,35.2113,59.8592,1,1.7606,66.9014,0.0,19.3662,7.0423,26.4085,1.7606,15.8451,0,0.0,44.0141,40.493,556.3380000000001,271.1268,89.7887,44.0141,151.4085,75.7042,12.3239,38.7324,0.0,0,0.0,35.2113,383.8028,59.8592,29.9296,28.169,8.8028,204.2254,2
533,14,27,607,83,111,63,33,28,20,23,11,31,20,28,27,26,4,36,10,0,18,4,0,3,6,6,1,1,0.5385,0.3889,0.6923,0.6667,0.5385,0.3889,0.063,0.0588,0.0455,0.0574,82.5516,20.6379,33.7711,1.8762,26.2664,0.0,9.0297,8.1673,10.7901,55.6763,0.4784,0.7387,0.746,0.6944,0.7,0.7198,0.4972,0.6667,0.6349,0.6944,0.7,0.674,979.3175,0.0553,75.4312,1.9286,19.1481,13.2593,1.531,4.6596,6.4664,4.4932,0.8835,8.9761,6.9367,0.843,2.5219,2.1672,2.4767,5.3704,85,192,15,16,26,1,5.5926,255,0.0113,0.5455,2.5185,3.0741,2.3333,7.4444,377.1107,118.1989,0.4315,0.2083,0.1182,0.0675,0.0375,11.257,1.8762,0.0,7.5047,0.5174,0.6318,12.1739,13.8554,2.7363,6.4934,5.4162,2.2857,7.2091,26.2664,50.6567,61.9137,20.6379,5,9.3809,58.1614,0.0,33.7711,11.257,37.5235,5.6285,7.5047,1,1.8762,52.5328,43.152,431.5197,208.2552,67.5422,37.5235,118.1989,48.7805,18.7617,52.5328,1.8762,0,0.0,50.6567,360.2251,48.7805,30.0188,28.1426,1.8762,159.4747,2
643,12,27,719,90,150,92,22,36,20,32,24,31,27,23,15,51,9,40,16,19,13,9,1,5,3,2,4,2,0.1333,0.0769,0.2,0.1923,0.1333,0.1154,0.0221,0.0278,0.0142,0.0241,40.4355,3.1104,23.3281,3.1104,10.8865,0.0,8.3293,7.2427,11.1957,60.6051,0.5039,0.6733,0.7826,0.875,0.8889,0.8049,0.5412,0.66,0.6413,0.875,0.8889,0.7663,978.3445,0.0472,125.251,2.25,23.7778,16.0,1.4199,4.3567,5.6479,4.1729,1.2332,12.8448,8.2597,0.7551,2.2738,2.1474,2.1695,6.5185,120,245,10,27,38,1,6.3704,324,0.0047,0.5909,2.2963,3.3333,3.4074,9.0,377.916,143.0793,0.479,0.2333,0.1431,0.0622,0.042,3.1104,3.1104,29.549,13.9969,0.5473,0.7119,11.6883,13.9738,3.0381,7.1612,5.2929,1.9457,7.3878,18.6625,41.9907,34.2146,37.325,5,7.776,48.2115,1.5552,20.2177,4.6656,31.1042,7.776,13.9969,2,3.1104,55.9876,49.7667,479.0047,233.2815,62.2084,41.9907,143.0793,79.3157,24.8834,35.7698,6.2208,2,3.1104,23.3281,381.0264,59.098,41.9907,15.5521,1.5552,186.6252,2
730,17,40,818,126,146,128,32,34,18,32,39,54,47,76,44,68,15,35,9,23,19,11,3,4,2,2,15,8,0.08,0.1136,0.24,0.25,0.08,0.1136,0.0295,0.0611,0.0227,0.0502,83.5616,9.589,41.0959,4.1096,24.6575,4.1096,7.6348,6.7422,9.0,66.6542,0.4479,0.637,0.6797,0.8286,0.5957,0.6852,0.4671,0.5685,0.5234,0.8286,0.5957,0.629,835.988,0.0552,113.7952,2.4706,18.4,11.15,1.4137,4.337,5.8901,4.0734,1.2423,11.4276,6.479,0.7282,2.2932,2.0805,2.1688,4.775,150,316,10,8,43,6,5.325,327,0.0027,0.5938,1.8,3.15,3.2,6.525,357.5342,175.3425,0.4877,0.2,0.1753,0.0479,0.0644,2.7397,10.9589,31.5068,20.5479,0.3908,0.5019,9.5506,13.6752,3.515,6.7164,4.8821,2.1811,7.4044,23.2877,54.7945,43.8356,53.4247,0,0.0,73.9726,4.1096,26.0274,2.7397,24.6575,5.4795,15.0685,1,1.3699,46.5753,43.8356,487.6712,200.0,47.9452,64.3836,175.3425,93.1507,12.3288,104.1096,20.5479,10,13.6986,60.273999999999994,432.8767,58.9041,10.9589,13.6986,8.2192,205.4795,2
706,13,36,806,115,163,113,27,40,22,37,38,37,37,27,25,52,16,62,12,11,12,13,0,5,7,7,1,5,0.3043,0.225,0.3478,0.325,0.3913,0.3,0.0479,0.0406,0.0355,0.0417,65.1558,4.2493,35.4108,8.4986,16.9972,0.0,7.4049,7.4923,9.4408,62.3065,0.4788,0.6626,0.7168,0.7742,0.7027,0.7141,0.5071,0.6012,0.6106,0.7742,0.7027,0.6722,982.5469,0.05,124.4963,2.7692,19.6111,13.3611,1.4731,4.4561,5.8268,4.2705,1.12,8.2134,6.138,0.8483,2.3416,2.2499,2.2027,4.5,139,272,11,14,43,8,5.5833,338,0.0099,0.4444,2.3056,3.1944,3.1389,6.5556,334.2776,160.0567,0.5312,0.2309,0.1601,0.0878,0.0524,9.915,7.0822,15.5807,22.6629,0.5085,0.6229,10.6667,14.5098,2.7906,7.1093,5.1099,1.7611,7.475,18.4136,50.9915,38.2436,53.8244,9,12.7479,52.4079,0.0,16.9972,9.915,31.1615,7.0822,18.4136,0,0.0,56.6572,52.4079,531.1615,230.8782,87.8187,52.4079,160.0567,73.6544,16.9972,38.2436,1.4164,1,1.4164,35.4108,385.2691,60.9065,19.83,15.5807,11.3314,196.8839,2
314,7,15,353,47,67,44,24,11,6,10,7,22,12,12,10,21,6,23,4,2,12,4,0,1,1,1,2,0,0.3333,0.2667,0.4444,0.4,0.3333,0.2667,0.0259,0.0374,0.0191,0.0326,82.8025,9.5541,38.2166,0.0,35.0318,0.0,8.396,8.0212,10.5189,59.5948,0.5318,0.7612,0.8636,0.7391,1.0,0.841,0.6051,0.7164,0.7955,0.7391,1.0,0.8127,926.6383,0.0555,86.6199,2.2857,20.3333,13.9333,1.4713,4.4361,5.9448,4.2131,1.1606,6.9825,5.0658,0.7825,2.2652,2.016,2.1449,4.0667,54,104,13,5,13,1,5.7333,167,0.0032,0.5,2.1333,3.1333,2.9333,7.3333,350.3185,140.1274,0.465,0.2134,0.1401,0.0732,0.0382,3.1847,0.0,6.3694,19.1083,0.5545,0.6364,7.5342,8.6207,2.8127,7.3566,5.2018,1.9545,7.4,22.293000000000003,47.7707,76.4331,22.293000000000003,1,3.1847,70.0637,0.0,38.2166,3.1847,19.1083,3.1847,12.7389,0,0.0,35.0318,31.8471,464.9682,213.3758,73.2484,38.2166,140.1274,66.87899999999999,12.7389,38.2166,6.3694,0,0.0,31.8471,331.2102,41.4013,15.9236,41.4013,3.1847,171.9745,2
712,10,34,804,131,159,124,22,39,28,28,45,51,42,50,24,62,27,71,8,8,13,4,0,7,3,3,15,6,0.2917,0.2917,0.5833,0.5208,0.4583,0.375,0.0225,0.0243,0.0262,0.0299,109.5506,19.6629,53.3708,9.8315,23.8764,2.8089999999999997,8.7779,8.9252,11.3709,50.8376,0.4621,0.6667,0.621,0.7042,0.7619,0.6885,0.4551,0.5912,0.5323,0.7042,0.7619,0.6474,893.7771,0.0529,104.5559,3.4,21.1471,13.6471,1.5927,4.7622,6.504,4.5772,1.2,9.2072,6.3842,0.9071,2.5789999999999997,2.2803,2.5259,5.9118,139,253,28,22,66,7,5.6176,329,0.0042,0.5909,2.2059,3.8529,3.6471,7.2647,346.9101,174.1573,0.5562,0.2233,0.1742,0.0997,0.059000000000000004,4.2135,8.427,11.235999999999999,37.9213,0.4858,0.6154,9.8485,10.9375,3.2538,7.4349,4.6475,1.9919,6.7857,14.0449,47.7528,30.8989,63.2022,0,0.0,71.6292,0.0,18.2584,4.2135,39.3258,9.8315,5.617999999999999,0,0.0,54.7753,39.3258,556.1798,223.3146,99.7191,58.9888,174.1573,87.0787,11.235999999999999,70.2247,21.0674,0,0.0,33.7079,355.3371,92.6966,30.8989,39.3258,9.8315,195.2247,2
636,10,31,710,108,152,104,33,54,36,26,28,46,36,20,15,64,8,66,6,13,17,8,0,9,6,6,4,6,0.5238,0.4524,0.619,0.5952,0.619,0.5,0.0498,0.0448,0.045,0.04,72.327,7.8616,36.1635,7.8616,17.2956,3.1447,9.3712,10.012,12.3192,43.2819,0.4403,0.5329,0.6538,0.6364,0.6111,0.6086,0.4969,0.5,0.5,0.6364,0.6111,0.5619,754.7769,0.0595,96.1579,3.1,20.5161,13.8065,1.6871,4.9591,6.6186,4.7154,1.3748,8.4734,5.8,0.9863,2.6228,2.2783,2.4869,5.4516,159,232,16,22,54,3,6.0323,280,0.0094,0.5152,2.129,3.4839,3.3548,7.0,341.195,163.52200000000002,0.5629,0.239,0.1635,0.1038,0.0566,9.434,9.434,20.4403,12.5786,0.5622,0.7373,15.0838,12.4402,3.1429,6.1841,5.1024,1.8058,7.351,15.7233,48.7421,51.8868,44.0252,0,0.0,72.327,0.0,26.7296,9.434,56.6038,14.1509,12.5786,1,1.5723,84.9057,40.8805,562.8931,238.9937,103.7736,56.6038,163.52200000000002,100.6289,9.434,31.4465,6.2893,0,0.0,23.5849,364.7799,84.9057,34.5912,25.1572,4.717,250.0,2
779,11,35,904,110,170,101,46,37,19,36,28,53,59,21,18,39,10,72,7,7,28,9,0,6,3,2,1,2,0.4167,0.3636,0.5417,0.6136,0.4583,0.5,0.0336,0.0372,0.0297,0.0345,74.4544,6.4185,42.361999999999995,5.1348,19.2555,1.2837,9.7268,8.1467,11.3432,53.3801,0.4685,0.6882,0.6931,0.7639,0.6441,0.6973,0.5135,0.6412,0.5743,0.7639,0.6441,0.6559,925.7993,0.0501,115.1952,3.1818,22.0,15.8,1.5469,4.7117,6.1933,4.5156,1.0285,10.0655,8.2212,0.8547,2.3948,2.2051,2.3361,5.0286,184,232,14,24,50,5,5.4857,365,0.0039,0.6087,3.2571,3.1429,2.8857,7.7143,346.5982,129.6534,0.516,0.2182,0.1297,0.0924,0.0757,2.5674,2.5674,8.9859,12.837,0.4667,0.5519,9.204,13.1868,2.7986,6.8543,5.2305,1.82,7.2485,14.1207,44.9294,59.0501,35.9435,2,2.5674,68.0359,0.0,35.9435,3.8511,24.3902,7.7022,11.5533,3,3.8511,47.4968,46.2131,516.0462,218.2285,92.4262,75.7381,129.6534,50.0642,8.9859,26.9576,1.2837,1,1.2837,23.1065,297.8177,64.1849,30.8087,17.9718,6.4185,236.2003,2
