adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.0809,0.76,0.0566,0.5143,9.0,14.5631,1.6181,54.0,87.3786,0.25,0.1768,3.0,4.8544,4.0,6.4725,0.0357,0.0586,0.0242,0.046,0.6111,77.7775,4.8544,770.5555,4.6445,6.9754,1.4494,29.1262,4.2195,0.76,0.5143,0.5666,0.592,0.4741,0.4,4.0314,1.8686,0.4854,31.0,50.1618,0.0668,4.9756,14.0449,22.7264,4.8293,2.5854,9.6667,15.6419,2.1951,3.3568,74.361,9.7087,0.2023,0.04,0.0222,320.3883,0.648,234.0,378.6408,16.0,25.89,50.0,80.9061,35.0,56.6343,1.0,4.0,6.4725,7.0,11.3269,3.0,4.8544,106.0,171.521,1.1364,25.0,40.4531,254,4.0,6.4725,2.0,3.2362,0.0,0.0,3.0,0.0,0.0,60.0,97.0874,18.0,300.0,485.4369,0.9242,6.0,125.0,202.2654,16,25.89,1.0,1.6181,0.0016,7.0,11.3269,2.0,3.2362,0.2857,37.0,59.8706,59.0,95.4693,51.0,82.5243,2,2.1707,4.0,6.4725,0.0,0.0,23.0,37.2168,2.0,3.2362,29.0,46.9256,6.0,9.7087,41.0,66.343,38.0,61.4887,1.3447,0.62,28.0,45.3074,106.0,90.0,145.6311,618.0,5.0,707.0,7.2329,2,0.2898,15.0732,5.3171,3.2643,7.2998,2.5625,1.2732,0.7569,0.7734,0.0608,0.1012,0.7374,0.0997,0.411,5.1241,0.15,0.1293,7.0,11.3269,0.1456,145.6311,0.5222,4.1769,5.8486,1.8324,1.9549,0
0.0997,0.75,0.0592,0.6316,12.0,18.6916,3.1153,75.0,116.8224,0.2308,0.1141,9.0,14.0187,1.0,1.5576,0.0154,0.0261,0.0148,0.0312,0.6608,66.8069,7.7882,887.6348,4.8634,7.1852,1.4565,15.5763,3.825,0.75,0.6316,0.613,0.6159,0.5218,0.4545,4.318,2.1929,0.528,33.0,51.4019,0.0501,4.8,12.5561,19.5578,4.7,2.4,8.5546,13.3249,2.475,3.3498,131.5171,9.3458,0.215,0.1379,0.1111,292.8349,0.6957,200.0,311.5265,31.0,48.2866,64.0,99.6885,38.0,59.19,2.0,12.0,18.6916,13.0,20.2492,2.0,3.1153,156.0,242.9907,1.4309,28.0,43.6137,313,4.0,6.2305,3.0,4.6729,0.0,0.0,5.0,0.0,0.0,53.0,82.5545,10.0,339.0,528.0374,1.1702,6.0,138.0,214.9533,11,17.134,2.0,3.1153,0.0031,64.0,99.6885,35.0,54.5171,0.5469,22.0,34.2679,17.0,26.4798,60.0,93.4579,1,2.025,7.0,10.9034,0.0,0.0,15.0,23.3645,7.0,10.9034,29.0,45.1713,7.0,10.9034,40.0,62.3053,35.0,54.5171,1.4626,0.8123,18.0,28.0374,96.0,99.0,154.2056,642.0,18.0,723.0,7.4844,1,0.303,16.05,5.975,3.5035,8.1331,3.6364,1.3667,0.7747,0.7735,0.0385,0.0752,0.7573,0.0836,0.4875,6.9613,0.1282,0.0731,20.0,31.1526,0.1542,154.2056,0.5657,4.5585,6.2971,2.3429,2.3036,0
0.085,0.7091,0.0556,0.7778,15.0,23.1839,3.0912,64.0,98.9181,0.2632,0.1633,10.0,15.456,0.0,0.0,0.0361,0.0637,0.015,0.0346,0.6789,64.3386,3.0912,736.839,4.9259,7.3083,1.9479,30.9119,3.7949,0.7091,0.7778,0.6045,0.5041,0.5379,0.4271,4.3961,2.2583,0.4791,26.0,40.1855,0.0642,4.8462,14.2132,21.9679,5.1282,2.5385,11.9355,18.4474,2.4615,3.0549,103.6189,6.1824,0.1901,0.25,0.2131,309.119,0.5935,183.0,282.8439,29.0,44.8223,55.0,85.0077,36.0,55.6414,2.0,8.0,12.3648,7.0,10.8192,4.0,6.1824,149.0,230.2937,1.42,28.0,43.2767,270,4.0,6.1824,2.0,3.0912,0.0,0.0,2.0,0.0,0.0,51.0,78.8253,20.0,310.0,479.1345,1.09,4.0,123.0,190.1082,11,17.0015,2.0,3.0912,0.0031,32.0,49.459,16.0,24.7295,0.5,37.0,57.187,41.0,63.3694,58.0,89.6445,1,1.8974,7.0,10.8192,1.0,1.5456,26.0,40.1855,3.0,4.6368,37.0,57.187,5.0,7.728,39.0,60.2782,41.0,63.3694,1.4853,0.8224,28.0,43.2767,99.0,96.0,148.3771,647.0,14.0,721.0,7.2237,5,0.3204,16.5897,6.0769,3.1492,7.4239,3.5455,1.4374,0.7534,0.7518,0.0349,0.0952,0.7335,0.0948,0.4173,6.5519,0.2105,0.1134,13.0,20.0927,0.1484,148.3771,0.6354,4.5843,6.6329,2.0797,2.3983,0
0.0739,0.75,0.037,0.7778,4.0,8.2136,8.2136,35.0,71.8686,0.6154,0.5214,4.0,8.2136,1.0,2.0534,0.0505,0.0437,0.0433,0.0491,0.6466,55.9816,6.1602,738.1746,5.2356,7.0238,1.7692,41.0678,5.9259,0.75,0.7778,0.6029,0.4141,0.4702,0.4697,4.6188,2.3945,0.5092,19.0,39.0144,0.0698,5.5556,10.4478,21.4534,5.4074,3.0,7.6613,15.7316,2.4444,2.8378,86.8156,2.0534,0.2628,0.4286,0.3889,299.7947,0.4375,146.0,299.7947,27.0,55.4415,36.0,73.922,18.0,36.961,4.0,14.0,28.7474,19.0,39.0144,2.0,4.1068,102.0,209.4456,1.3288,14.0,28.7474,206,4.0,8.2136,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,73.922,20.0,248.0,509.2402,1.0,1.0,128.0,262.8337,13,26.694,4.0,8.2136,0.0082,15.0,30.8008,11.0,22.5873,0.7333,23.0,47.2279,26.0,53.3881,32.0,65.7084,1,2.6667,4.0,8.2136,0.0,0.0,10.0,20.5339,5.0,10.2669,19.0,39.0144,5.0,10.2669,27.0,55.4415,36.0,73.922,1.5667,0.8735,19.0,39.0144,81.0,66.0,135.5236,487.0,18.0,559.0,6.525,1,0.2,18.037,6.7407,3.4383,8.9669,2.0769,0.7298,0.7769,0.7866,0.0584,0.1167,0.7635,0.112,0.423,7.7935,0.6154,0.5071,7.0,14.3737,0.1355,135.5236,0.6212,4.8386,6.9615,2.2711,2.5519,0
0.0594,0.8378,0.0401,0.8,3.0,4.8154,6.4205,43.0,69.0209,0.3667,0.2796,3.0,4.8154,0.0,0.0,0.0445,0.0497,0.0193,0.0342,0.7572,66.666,19.2616,933.9473,5.2267,7.0959,1.7722,20.8668,4.9677,0.8378,0.8,0.7189,0.5921,0.4655,0.6456,4.2587,2.2677,0.4703,33.0,52.9695,0.0674,5.3548,13.0,20.8668,5.5806,3.129,11.2628,18.0783,2.5484,3.5232,96.2373,1.6051,0.244,0.4211,0.3667,277.6886,0.6316,174.0,279.2937,22.0,35.313,37.0,59.39,25.0,40.1284,4.0,16.0,25.6822,17.0,27.2873,2.0,3.2103,136.0,218.2986,1.6936,26.0,41.7335,254,1.0,1.6051,0.0,0.0,0.0,0.0,12.0,1.0,1.6051,29.0,46.549,13.0,293.0,470.305,1.2948,1.0,152.0,243.9807,12,19.2616,4.0,6.4205,0.0064,41.0,65.8106,16.0,25.6822,0.3902,15.0,24.077,11.0,17.6565,26.0,41.7335,1,3.3871,2.0,3.2103,0.0,0.0,25.0,40.1284,6.0,9.6308,33.0,52.9695,2.0,3.2103,31.0,49.7592,29.0,46.549,1.4157,0.8624,14.0,22.4719,97.0,79.0,126.8058,623.0,20.0,728.0,5.9477,2,0.1461,20.0968,6.8387,2.7131,8.4638,2.5833,0.9538,0.8094,0.7951,0.0359,0.0792,0.7621,0.0834,0.4077,7.7177,0.3667,0.243,4.0,6.4205,0.1268,126.8058,0.7595,4.5541,6.7736,2.1181,2.5155,2
0.0765,0.7541,0.0351,0.8571,4.0,5.0188,3.7641,57.0,71.5182,0.3947,0.2794,8.0,10.0376,2.0,2.5094,0.0225,0.0414,0.0078,0.0248,0.8029,51.1784,15.0565,1063.8681,5.1487,7.1346,2.4071,37.6412,4.6667,0.7541,0.8571,0.7458,0.7436,0.532,0.6283,4.4092,2.4013,0.4492,31.0,38.8959,0.0473,5.3077,16.6078,20.8379,7.1538,3.2051,13.9665,17.5238,2.8974,3.0846,92.3062,11.2923,0.1957,0.125,0.0976,350.0627,0.7949,282.0,353.8269,53.0,66.4994,61.0,76.537,28.0,35.1317,3.0,20.0,25.0941,24.0,30.1129,12.0,15.0565,138.0,173.1493,1.5376,47.0,58.9711,385,16.0,20.0753,11.0,13.8018,0.0,0.0,12.0,0.0,0.0,58.0,72.7729,30.0,358.0,449.1844,1.1505,9.0,156.0,195.734,15,18.8206,4.0,5.0188,0.005,45.0,56.4617,24.0,30.1129,0.5333,70.0,87.8294,26.0,32.6223,69.0,86.5747,1,2.3846,12.0,15.0565,1.0,1.2547,26.0,32.6223,11.0,13.8018,50.0,62.7353,11.0,13.8018,39.0,48.9335,59.0,74.0276,1.5947,0.9439,54.0,67.7541,125.0,113.0,141.7817,797.0,48.0,890.0,7.0899,1,0.3067,20.4359,7.9487,5.4723,11.7883,2.6,1.1431,0.8044,0.7989,0.0316,0.0564,0.7786,0.062,0.4831,9.4668,0.1579,0.0675,12.0,15.0565,0.1418,141.7817,0.8053,4.6228,6.7806,2.2137,2.5052,2
0.084,0.7385,0.0452,0.7714,6.0,7.7519,14.2119,60.0,77.5194,0.0789,0.1174,4.0,5.168,0.0,0.0,0.0151,0.0279,0.0135,0.0269,0.7568,50.3912,18.0879,1143.5841,5.3924,7.1568,2.2233,11.6279,6.1026,0.7385,0.7714,0.7231,0.7514,0.5801,0.6311,4.4874,2.4063,0.5013,31.0,40.0517,0.0456,5.5641,16.955,21.9057,5.8462,2.6667,15.9794,20.6452,2.641,2.9205,120.8459,5.168,0.239,0.0909,0.0667,294.5736,0.7892,248.0,320.4134,36.0,46.5116,65.0,83.9793,35.0,45.2196,11.0,18.0,23.2558,28.0,36.1757,10.0,12.9199,167.0,215.7623,2.1623,49.0,63.3075,384,4.0,5.168,2.0,2.584,0.0,0.0,14.0,0.0,0.0,48.0,62.0155,9.0,388.0,501.292,1.5088,4.0,185.0,239.0181,17,21.9638,15.0,19.3798,0.0194,73.0,94.3152,37.0,47.8036,0.5068,21.0,27.1318,7.0,9.0439,56.0,72.3514,2,1.9487,6.0,7.7519,3.0,3.876,38.0,49.0956,15.0,19.3798,62.0,80.1034,4.0,5.168,39.0,50.3876,43.0,55.5556,1.6111,0.9317,17.0,21.9638,104.0,103.0,133.0749,774.0,44.0,850.0,6.5026,3,0.2324,19.8462,8.4103,5.0471,9.4585,2.2941,0.7487,0.7693,0.771,0.0455,0.0856,0.7572,0.0765,0.4961,9.197,0.0789,0.0985,19.0,24.5478,0.1331,133.0749,0.7282,4.8008,6.8201,2.1273,2.5285,2
0.0906,0.746,0.0561,0.6667,3.0,4.3165,8.6331,49.0,70.5036,0.4,0.3226,2.0,2.8777,3.0,4.3165,0.0426,0.0417,0.0284,0.0417,0.6705,51.8842,12.9496,947.3283,5.5537,7.7219,1.956,23.0216,7.4839,0.746,0.6667,0.6341,0.5305,0.4676,0.5934,4.4378,2.4097,0.5137,33.0,47.482,0.0595,6.2258,17.4107,25.0514,7.4194,3.9355,17.9272,25.7945,2.9355,3.0194,95.0197,5.7554,0.236,0.3333,0.25,330.9353,0.5549,213.0,306.4748,35.0,50.3597,63.0,90.6475,39.0,56.1151,6.0,13.0,18.705,28.0,40.2878,5.0,7.1942,166.0,238.8489,1.6304,39.0,56.1151,300,7.0,10.0719,1.0,1.4388,0.0,0.0,9.0,0.0,0.0,53.0,76.259,16.0,357.0,513.6691,1.2043,4.0,164.0,235.9712,16,23.0216,6.0,8.6331,0.0086,35.0,50.3597,18.0,25.8993,0.5143,27.0,38.8489,30.0,43.1655,35.0,50.3597,5,3.0645,8.0,11.5108,0.0,0.0,49.0,70.5036,7.0,10.0719,64.0,92.0863,13.0,18.705,31.0,44.6043,54.0,77.6978,1.5626,0.9017,20.0,28.777,122.0,91.0,130.9353,695.0,36.0,790.0,6.3658,8,0.1759,22.4194,8.0323,4.0916,9.203,1.9375,1.0879,0.8216,0.8359,0.0484,0.0587,0.7955,0.0712,0.4317,9.2853,0.3667,0.2989,8.0,11.5108,0.1309,130.9353,0.7143,4.6852,6.9277,2.3802,2.5258,2
0.0776,0.62,0.0652,0.7619,4.0,6.2112,15.528,48.0,74.5342,0.2,0.2492,12.0,18.6335,0.0,0.0,0.0149,0.019,0.0163,0.0276,0.728,34.9579,7.764,983.1101,5.5381,7.6897,2.1099,38.8199,8.5,0.62,0.7619,0.6701,0.6939,0.5202,0.6044,4.7649,2.7664,0.5124,16.0,24.8447,0.0479,6.1923,21.0744,32.7242,7.2692,3.6538,19.3939,30.1148,3.5,2.0492,107.0842,3.1056,0.2283,0.2143,0.2,293.4783,0.7279,186.0,288.8199,43.0,66.7702,50.0,77.6398,42.0,65.2174,10.0,25.0,38.8199,26.0,40.3727,8.0,12.4224,141.0,218.9441,2.0899,51.0,79.1925,322,1.0,1.5528,1.0,1.5528,0.0,0.0,5.0,1.0,1.5528,31.0,48.1366,25.0,330.0,512.4224,1.4021,2.0,147.0,228.2609,12,18.6335,12.0,18.6335,0.0186,42.0,65.2174,14.0,21.7391,0.3333,21.0,32.6087,18.0,27.9503,40.0,62.1118,4,3.0,11.0,17.0807,2.0,3.1056,40.0,62.1118,11.0,17.0807,64.0,99.3789,9.0,13.9752,26.0,40.3727,52.0,80.7453,1.7345,1.0318,19.0,29.5031,95.0,91.0,141.3043,644.0,46.0,722.0,5.9415,6,0.2139,24.7692,9.8846,4.6684,10.9836,2.1667,0.8975,0.7392,0.7647,0.1243,0.2245,0.7451,0.2219,0.5,10.7278,0.16,0.1877,16.0,24.8447,0.1413,141.3043,0.8022,5.0172,7.6265,2.3424,2.8759,2
0.0533,0.7255,0.0293,0.8571,4.0,4.1797,7.3145,54.0,56.4263,0.439,0.3833,4.0,4.1797,1.0,1.0449,0.0359,0.0397,0.0233,0.0334,0.7115,31.2153,10.4493,810.6365,5.3948,6.8996,2.3016,28.2132,5.0952,0.7255,0.8571,0.667,0.4885,0.4734,0.5969,4.9778,2.8218,0.489,36.0,37.6176,0.0607,6.4048,16.3194,17.0527,7.381,3.6429,11.5385,12.0569,3.0714,3.5569,84.9001,3.1348,0.2717,0.4828,0.3929,323.9289,0.5346,235.0,245.559,86.0,89.8642,51.0,53.2915,28.0,29.2581,7.0,42.0,43.8871,36.0,37.6176,19.0,19.8537,185.0,193.3124,1.8226,47.0,49.1118,378,9.0,9.4044,0.0,0.0,0.0,0.0,10.0,0.0,0.0,54.0,56.4263,27.0,468.0,489.0282,1.3,3.0,260.0,271.6823,13,13.5841,10.0,10.4493,0.0104,45.0,47.0219,10.0,10.4493,0.2222,26.0,27.1682,44.0,45.977,80.0,83.5946,1,2.6667,2.0,2.0899,4.0,4.1797,34.0,35.5277,14.0,14.629,54.0,56.4263,13.0,13.5841,42.0,43.8871,64.0,66.8757,1.8025,1.0312,16.0,16.7189,153.0,129.0,134.7962,957.0,68.0,1069.0,5.7149,6,0.2353,22.7857,10.0952,4.9991,9.4303,3.2308,1.1867,0.8194,0.8144,0.0359,0.0625,0.8034,0.0615,0.395,10.3981,0.3659,0.3449,9.0,9.4044,0.1348,134.7962,0.7287,5.2201,7.4127,2.5802,2.9615,2
0.0723,0.7714,0.0248,0.75,7.0,7.2314,9.2975,84.0,86.7769,0.3519,0.2175,4.0,4.1322,2.0,2.0661,0.0147,0.0387,0.0075,0.0242,0.773,57.439,7.2314,1175.3491,5.1962,7.4167,2.2574,32.0248,4.6727,0.7714,0.75,0.741,0.7514,0.5341,0.6912,4.463,2.3903,0.4287,46.0,47.5207,0.0503,5.2,17.134,17.7004,6.1273,2.9273,14.6988,15.1847,2.4727,2.8191,98.6482,3.0992,0.1911,0.04,0.0541,348.1405,0.7838,313.0,323.3471,48.0,49.5868,70.0,72.314,24.0,24.7934,9.0,14.0,14.4628,31.0,32.0248,16.0,16.5289,179.0,184.9174,1.4659,55.0,56.8182,433,16.0,16.5289,6.0,6.1983,0.0,0.0,7.0,0.0,0.0,73.0,75.4132,31.0,415.0,428.719,1.1187,3.0,185.0,191.1157,30,30.9917,11.0,11.3636,0.0114,85.0,87.8099,37.0,38.2231,0.4353,71.0,73.3471,11.0,11.3636,120.0,123.9669,4,2.0364,12.0,12.3967,3.0,3.0992,27.0,27.8926,19.0,19.6281,61.0,63.0165,16.0,16.5289,55.0,56.8182,67.0,69.2149,1.5548,0.882,55.0,56.8182,161.0,136.0,140.4959,968.0,30.0,1080.0,7.0938,4,0.3934,17.6,7.8545,4.6178,9.0726,1.8333,0.969,0.7595,0.7603,0.0763,0.0947,0.7323,0.0796,0.4473,7.3482,0.0741,0.0431,25.0,25.8264,0.1405,140.4959,0.7868,4.6744,6.5417,2.1801,2.4765,2
0.0815,0.766,0.0312,0.7222,6.0,10.3986,12.1317,36.0,62.3917,0.2857,0.2463,3.0,5.1993,0.0,0.0,0.0223,0.0367,0.0179,0.0318,0.7423,54.2417,6.9324,886.8247,5.6306,7.4552,2.1948,17.331,5.0,0.766,0.7222,0.6945,0.6276,0.5407,0.6623,4.6168,2.3223,0.4974,18.0,31.1958,0.0548,5.8621,16.0194,27.7633,6.3103,3.0,13.2404,22.947,2.6552,2.6017,128.0675,0.0,0.2513,0.25,0.3182,317.1577,0.6759,168.0,291.1612,25.0,43.3276,47.0,81.4558,18.0,31.1958,7.0,9.0,15.5979,15.0,25.9965,4.0,6.9324,150.0,259.9653,1.7705,33.0,57.1924,273,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,62.3917,10.0,287.0,497.4003,1.2951,0.0,145.0,251.2998,9,15.5979,7.0,12.1317,0.0121,37.0,64.1248,9.0,15.5979,0.2432,9.0,15.5979,25.0,43.3276,61.0,105.7192,3,2.2069,6.0,10.3986,0.0,0.0,23.0,39.8614,9.0,15.5979,38.0,65.8579,12.0,20.7972,29.0,50.26,42.0,72.7903,1.565,0.8324,9.0,15.5979,87.0,77.0,133.4489,577.0,17.0,641.0,6.7986,5,0.2961,19.8966,8.9655,4.2547,8.4091,3.2222,1.6178,0.7694,0.7747,0.0512,0.0897,0.759,0.0822,0.4731,7.503,0.2857,0.2414,9.0,15.5979,0.1334,133.4489,0.8052,4.9179,6.6731,2.1441,2.4678,2
0.0775,0.7808,0.0669,0.6984,12.0,12.7389,1.0616,77.0,81.741,0.2679,0.1967,3.0,3.1847,0.0,0.0,0.0194,0.0436,0.0106,0.0296,0.71,68.2799,14.862,907.1925,5.1905,7.415,1.9191,24.4161,4.0702,0.7808,0.6984,0.6681,0.6311,0.4894,0.562,4.2484,2.2458,0.5085,49.0,52.017,0.0502,4.7018,17.9878,19.0953,5.1754,2.5965,14.405,15.2919,2.4035,2.5382,137.5584,9.5541,0.2187,0.0811,0.0494,313.1635,0.6893,360.0,382.1656,43.0,45.6476,73.0,77.4947,63.0,66.879,1.0,16.0,16.9851,23.0,24.4161,10.0,10.6157,180.0,191.0828,1.4746,59.0,62.6327,424,11.0,11.6773,5.0,5.3079,0.0,0.0,14.0,6.0,6.3694,72.0,76.4331,23.0,479.0,508.4926,1.2203,9.0,206.0,218.6837,20,21.2314,1.0,1.0616,0.0011,41.0,43.5244,19.0,20.1699,0.4634,64.0,67.9406,51.0,54.1401,55.0,58.3864,2,2.7895,9.0,9.5541,3.0,3.1847,41.0,43.5244,16.0,16.9851,69.0,73.2484,14.0,14.862,57.0,60.5096,59.0,62.6327,1.4395,0.7738,51.0,54.1401,148.0,137.0,145.4352,942.0,27.0,1101.0,6.8128,1,0.2107,16.5263,6.2807,5.3402,13.1457,2.85,1.6815,0.7522,0.7669,0.066,0.1171,0.7163,0.1172,0.4501,7.0609,0.1071,0.0683,13.0,13.8004,0.1454,145.4352,0.6715,4.4425,6.3184,2.2718,2.3879,2
0.0791,0.7703,0.0299,0.7143,4.0,4.2781,2.139,50.0,53.4759,0.3514,0.2546,3.0,3.2086,2.0,2.139,0.0323,0.0414,0.0182,0.0313,0.6915,29.9426,20.3209,873.5073,5.4294,7.2941,2.4857,36.3636,6.9737,0.7703,0.7143,0.6442,0.5249,0.493,0.5674,5.1219,2.9613,0.4963,33.0,35.2941,0.0557,6.5263,17.1717,18.3655,7.8947,3.9211,13.1466,14.0605,3.7105,2.6839,94.5766,7.4866,0.2364,0.3077,0.2653,320.8556,0.5792,247.0,264.1711,52.0,55.615,74.0,79.1444,28.0,29.9465,2.0,36.0,38.5027,44.0,47.0588,28.0,29.9465,175.0,187.1658,1.9133,51.0,54.5455,394,7.0,7.4866,5.0,5.3476,0.0,0.0,19.0,0.0,0.0,57.0,60.9626,34.0,464.0,496.2567,1.2367,7.0,221.0,236.3636,12,12.8342,4.0,4.2781,0.0043,50.0,53.4759,21.0,22.4599,0.42,36.0,38.5027,35.0,37.4332,104.0,111.2299,3,2.2895,9.0,9.6257,2.0,2.139,31.0,33.1551,19.0,20.3209,61.0,65.2406,13.0,13.9037,38.0,40.6417,86.0,91.9786,1.7957,1.0373,27.0,28.877,149.0,141.0,150.8021,935.0,82.0,1022.0,6.2814,6,0.32,24.6053,11.4474,10.1169,20.2959,3.1667,1.1426,0.8133,0.8138,0.0355,0.0544,0.8039,0.0608,0.4214,11.521,0.3243,0.1935,8.0,8.5561,0.1508,150.8021,0.7021,5.3312,7.7172,2.5945,3.0652,2
0.0765,0.8133,0.048,0.7021,11.0,11.2245,5.102,97.0,98.9796,0.2826,0.1832,13.0,13.2653,2.0,2.0408,0.0145,0.0291,0.0078,0.023,0.7538,47.9804,25.5102,960.2269,4.744,7.186,2.1187,27.551,6.5532,0.8133,0.7021,0.7111,0.7267,0.5,0.6025,4.5161,2.4862,0.4643,39.0,39.7959,0.0492,5.4468,15.8209,16.1438,6.9787,3.7021,12.3077,12.5589,3.4255,3.5566,126.6433,6.1224,0.1755,0.087,0.05,334.6939,0.7733,268.0,273.4694,46.0,46.9388,75.0,76.5306,47.0,47.9592,5.0,33.0,33.6735,36.0,36.7347,25.0,25.5102,184.0,187.7551,1.4177,53.0,54.0816,443,30.0,30.6122,5.0,5.102,0.0,0.0,25.0,2.0,2.0408,73.0,74.4898,27.0,455.0,464.2857,1.1098,6.0,172.0,175.5102,24,24.4898,6.0,6.1224,0.0061,70.0,71.4286,27.0,27.551,0.3857,74.0,75.5102,31.0,31.6327,97.0,98.9796,3,2.8511,10.0,10.2041,3.0,3.0612,26.0,26.5306,17.0,17.3469,56.0,57.1429,13.0,13.2653,47.0,47.9592,86.0,87.7551,1.6276,0.9589,41.0,41.8367,174.0,161.0,164.2857,980.0,61.0,1114.0,6.9668,4,0.3606,20.8511,8.4681,5.6638,11.7564,1.9583,1.2069,0.7759,0.7929,0.0579,0.0709,0.766,0.0735,0.452,9.6373,0.0435,0.0472,32.0,32.6531,0.1643,164.2857,0.7267,4.7679,6.9573,2.217,2.5692,2
0.1198,0.6429,0.0416,0.8529,10.0,12.2249,9.78,68.0,83.1296,0.5152,0.3619,5.0,6.1125,4.0,4.89,0.0512,0.0493,0.0291,0.0376,0.6881,36.382,15.8924,958.1425,5.5497,7.0495,2.52,20.7824,5.8529,0.6531,0.8529,0.6532,0.5369,0.4853,0.57,4.946,2.5477,0.5318,37.0,45.2323,0.0511,6.0,13.9706,17.079,7.2647,3.7353,11.4943,14.0517,2.9412,3.3253,131.9224,4.89,0.2482,0.6087,0.4762,301.956,0.5764,232.0,283.6186,55.0,67.2372,98.0,119.8044,34.0,41.5648,8.0,28.0,34.2298,48.0,58.6797,9.0,11.0024,165.0,201.7115,1.8016,38.0,46.4548,375,1.0,1.2225,0.0,0.0,0.0,0.0,13.0,0.0,0.0,44.0,53.7897,17.0,435.0,531.7848,1.336,4.0,203.0,248.1663,11,13.4474,8.0,9.78,0.0098,35.0,42.7873,11.0,13.4474,0.3143,16.0,19.5599,33.0,40.3423,58.0,70.9046,1,3.3824,15.0,18.3374,2.0,2.445,22.0,26.8949,11.0,13.4474,50.0,61.1247,9.0,11.0024,34.0,41.5648,53.0,64.7922,1.7262,1.0317,14.0,17.1149,127.0,100.0,122.2494,818.0,75.0,933.0,7.049,3,0.2222,24.0588,9.8235,3.6979,8.2567,3.0909,1.0833,0.8372,0.8279,0.0338,0.0495,0.8109,0.0564,0.4584,11.6138,0.5152,0.3422,12.0,14.6699,0.1222,122.2494,0.68,5.1851,7.2126,2.3875,2.6842,2
