adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.0981,0.7619,0.0639,0.6585,12.0,18.6916,4.6729,75.0,116.8224,0.1951,0.1022,9.0,14.0187,1.0,1.5576,0.0133,0.0249,0.0136,0.0307,0.6744,67.5826,7.7882,875.9509,4.843,7.2137,1.4674,17.134,3.5476,0.7619,0.6585,0.6261,0.6194,0.514,0.4646,4.3149,2.1933,0.5249,33.0,51.4019,0.0504,4.7619,12.5,19.4704,4.4286,2.2619,8.6053,13.4039,2.3571,3.3538,131.5171,9.3458,0.2087,0.129,0.0845,289.7196,0.7015,200.0,311.5265,31.0,48.2866,63.0,98.1308,41.0,63.8629,3.0,12.0,18.6916,13.0,20.2492,2.0,3.1153,154.0,239.8754,1.5968,28.0,43.6137,312,5.0,7.7882,3.0,4.6729,0.0,0.0,5.0,0.0,0.0,55.0,85.6698,11.0,337.0,524.9221,1.1774,6.0,134.0,208.7227,11,17.134,3.0,4.6729,0.0047,63.0,98.1308,34.0,52.9595,0.5397,23.0,35.8255,18.0,28.0374,61.0,95.0156,1,1.9524,6.0,9.3458,1.0,1.5576,14.0,21.8069,8.0,12.4611,29.0,45.1713,6.0,9.3458,42.0,65.4206,31.0,48.2866,1.4626,0.8123,18.0,28.0374,95.0,99.0,154.2056,642.0,18.0,724.0,7.3762,1,0.3128,15.2857,5.6905,3.166,7.5979,3.8182,1.4659,0.769,0.7692,0.0375,0.0731,0.7529,0.0812,0.486,6.869,0.0976,0.065,20.0,31.1526,0.1542,154.2056,0.5758,4.557,6.2887,2.3564,2.3044,0
0.0893,0.7143,0.0542,0.7647,15.0,23.9234,3.1898,64.0,102.0734,0.3421,0.2159,10.0,15.949,0.0,0.0,0.0462,0.0712,0.0171,0.0355,0.6731,63.4145,3.1898,753.3235,4.9151,7.1933,2.0,30.303,3.6154,0.7143,0.7647,0.5964,0.4656,0.5311,0.4409,4.5017,2.2928,0.5008,26.0,41.4673,0.0612,4.7692,14.2132,22.6686,5.0,2.5897,14.6497,23.3648,2.3846,3.1182,103.6189,6.3796,0.2089,0.3214,0.2833,311.0048,0.5573,178.0,283.8915,28.0,44.6571,56.0,89.3142,34.0,54.2265,2.0,8.0,12.7592,7.0,11.1643,4.0,6.3796,159.0,253.5885,1.2769,28.0,44.6571,272,4.0,6.3796,2.0,3.1898,0.0,0.0,2.0,0.0,0.0,49.0,78.1499,19.0,314.0,500.7974,0.9795,4.0,131.0,208.9314,11,17.5439,2.0,3.1898,0.0032,32.0,51.0367,16.0,25.5183,0.5,37.0,59.0112,39.0,62.201,49.0,78.1499,1,1.9231,8.0,12.7592,0.0,0.0,35.0,55.8214,3.0,4.7847,46.0,73.3652,5.0,7.9745,39.0,62.201,42.0,66.9856,1.5024,0.8289,28.0,44.6571,101.0,93.0,148.3254,627.0,14.0,702.0,7.2483,5,0.2722,16.0769,6.1026,3.3266,7.2691,3.5455,1.3727,0.7206,0.7256,0.0755,0.1904,0.6956,0.1867,0.4338,6.5519,0.3158,0.1633,13.0,20.7337,0.1483,148.3254,0.6559,4.7314,6.6975,2.1265,2.3853,0
0.0969,0.5745,0.0392,0.7895,4.0,8.2474,8.2474,35.0,72.1649,0.64,0.5662,4.0,8.2474,1.0,2.0619,0.0528,0.0459,0.0547,0.0591,0.6114,55.1578,6.1856,744.023,5.3757,7.1417,1.7581,35.0515,6.7692,0.5745,0.7895,0.5659,0.4077,0.4742,0.4921,4.6101,2.3625,0.534,19.0,39.1753,0.07,5.6538,10.3704,21.3823,5.5,2.9231,7.3359,15.1256,2.4231,3.02,86.8156,2.0619,0.268,0.4615,0.4375,294.8454,0.4308,142.0,292.7835,18.0,37.1134,47.0,96.9072,19.0,39.1753,4.0,16.0,32.9897,18.0,37.1134,2.0,4.1237,102.0,210.3093,1.4336,14.0,28.866,205,4.0,8.2474,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.0,76.2887,17.0,259.0,534.0206,1.042,1.0,130.0,268.0412,13,26.8041,4.0,8.2474,0.0082,14.0,28.866,10.0,20.6186,0.7143,23.0,47.4227,28.0,57.732,30.0,61.8557,10,2.7692,3.0,6.1856,0.0,0.0,11.0,22.6804,5.0,10.3093,19.0,39.1753,3.0,6.1856,26.0,53.6082,31.0,63.9175,1.5691,0.8745,19.0,39.1753,76.0,63.0,129.8969,485.0,18.0,557.0,6.3426,7,0.1875,18.6538,7.0,2.8956,7.8835,2.0,0.6794,0.796,0.7906,0.0837,0.0856,0.7851,0.0924,0.4227,7.8824,0.6,0.5508,7.0,14.433,0.1299,129.8969,0.6508,4.8414,6.967,2.27,2.5189,0
0.0585,0.8333,0.0374,0.7826,3.0,4.878,6.5041,43.0,69.9187,0.4286,0.2833,3.0,4.878,0.0,0.0,0.0479,0.0469,0.0196,0.0334,0.7628,64.9441,22.7642,978.0165,5.3562,7.2958,1.7792,11.3821,4.3103,0.8333,0.7826,0.7184,0.6345,0.465,0.6234,4.3422,2.2319,0.4569,33.0,53.6585,0.0656,5.3793,14.0704,22.8787,5.5862,3.1724,11.032,17.9382,2.6552,3.5421,96.2373,1.626,0.2358,0.5882,0.52,263.4146,0.669,175.0,284.5528,21.0,34.1463,36.0,58.5366,23.0,37.3984,4.0,16.0,26.0163,16.0,26.0163,2.0,3.252,131.0,213.0081,1.7099,28.0,45.5285,256,1.0,1.626,0.0,0.0,0.0,0.0,14.0,0.0,0.0,33.0,53.6585,7.0,281.0,456.9106,1.2901,1.0,145.0,235.7724,12,19.5122,4.0,6.5041,0.0065,41.0,66.6667,16.0,26.0163,0.3902,15.0,24.3902,14.0,22.7642,24.0,39.0244,1,3.5862,2.0,3.252,0.0,0.0,21.0,34.1463,8.0,13.0081,31.0,50.4065,2.0,3.252,29.0,47.1545,26.0,42.2764,1.4228,0.8668,14.0,22.7642,92.0,77.0,125.2033,615.0,20.0,719.0,5.946,2,0.142,21.2069,7.3448,3.1762,9.4482,2.4167,0.862,0.8168,0.8062,0.0396,0.074,0.7673,0.0771,0.4163,7.8733,0.3929,0.2438,4.0,6.5041,0.1252,125.2033,0.7662,4.6711,6.784,2.1208,2.4865,2
0.073,0.7414,0.0365,0.8621,4.0,5.0314,3.7736,57.0,71.6981,0.3947,0.2794,8.0,10.0629,2.0,2.5157,0.0225,0.0414,0.0079,0.025,0.8013,51.1039,17.6101,1084.1178,5.1004,7.1513,2.4359,37.7358,4.6667,0.7414,0.8621,0.7512,0.7434,0.5447,0.6581,4.4115,2.3947,0.4478,31.0,38.9937,0.0471,5.5897,17.0819,21.4867,7.0,3.1795,14.3258,18.0199,3.0,3.0456,92.3062,11.3208,0.1912,0.125,0.0976,343.3962,0.7895,279.0,350.9434,53.0,66.6667,58.0,72.956,29.0,36.478,3.0,19.0,23.8994,23.0,28.9308,11.0,13.8365,137.0,172.327,1.6081,48.0,60.3774,385,16.0,20.1258,11.0,13.8365,0.0,0.0,14.0,0.0,0.0,57.0,71.6981,30.0,356.0,447.7987,1.2051,9.0,152.0,191.195,15,18.8679,4.0,5.0314,0.005,47.0,59.1195,24.0,30.1887,0.5106,70.0,88.0503,26.0,32.7044,69.0,86.7925,1,2.3846,10.0,12.5786,1.0,1.2579,26.0,32.7044,14.0,17.6101,51.0,64.1509,10.0,12.5786,39.0,49.0566,58.0,72.956,1.5962,0.9446,54.0,67.9245,124.0,117.0,147.1698,795.0,48.0,888.0,7.1328,1,0.3122,20.3846,7.9487,5.4723,11.7574,2.6,1.1431,0.8034,0.7983,0.0313,0.0572,0.7781,0.0618,0.4843,9.4668,0.1579,0.0675,12.0,15.0943,0.1472,147.1698,0.812,4.6346,6.7871,2.2143,2.5041,2
0.0762,0.7288,0.0478,0.8108,6.0,7.7519,14.2119,60.0,77.5194,0.0789,0.1134,4.0,5.168,0.0,0.0,0.0138,0.0273,0.0128,0.0262,0.7613,50.3912,19.3798,1140.606,5.3946,7.1658,2.2991,12.9199,6.1538,0.7458,0.8108,0.7342,0.754,0.5749,0.6262,4.4894,2.3951,0.5039,31.0,40.0517,0.0458,5.5128,17.4658,22.5656,5.7949,2.7436,16.6667,21.5332,2.7436,2.999,120.8459,5.168,0.2416,0.0909,0.0645,291.9897,0.7861,249.0,321.7054,35.0,45.2196,59.0,76.2274,37.0,47.8036,11.0,16.0,20.6718,27.0,34.8837,11.0,14.2119,168.0,217.0543,2.2743,51.0,65.8915,383,4.0,5.168,2.0,2.584,0.0,0.0,15.0,0.0,0.0,51.0,65.8915,10.0,390.0,503.876,1.5398,4.0,187.0,241.6021,17,21.9638,14.0,18.0879,0.0181,76.0,98.1912,37.0,47.8036,0.4868,21.0,27.1318,6.0,7.7519,52.0,67.1835,2,1.9487,5.0,6.4599,3.0,3.876,40.0,51.6796,17.0,21.9638,65.0,83.9793,6.0,7.7519,39.0,50.3876,44.0,56.8475,1.6111,0.9317,17.0,21.9638,107.0,107.0,138.2429,774.0,44.0,850.0,6.4637,4,0.2176,19.8462,8.4103,5.0062,9.385,2.2941,0.8235,0.7421,0.7543,0.0677,0.1848,0.7298,0.1787,0.4948,9.197,0.0789,0.0985,19.0,24.5478,0.1382,138.2429,0.7196,4.8059,6.8201,2.1273,2.5264,2
0.0935,0.7231,0.0518,0.6389,3.0,4.3165,7.1942,49.0,70.5036,0.3333,0.2817,2.0,2.8777,3.0,4.3165,0.039,0.0386,0.0264,0.0391,0.6586,52.006,20.1439,947.3283,5.2521,7.6259,1.9192,25.8993,7.3226,0.7231,0.6389,0.621,0.5461,0.4561,0.5758,4.4261,2.4149,0.5065,33.0,47.482,0.0595,6.1935,17.4888,25.1637,6.8065,3.871,17.3295,24.9345,3.1935,3.0194,95.0197,5.7554,0.2187,0.2667,0.2083,303.5971,0.5855,210.0,302.1583,34.0,48.9209,65.0,93.5252,36.0,51.7986,5.0,13.0,18.705,24.0,34.5324,6.0,8.6331,164.0,235.9712,1.7678,39.0,56.1151,300,7.0,10.0719,1.0,1.4388,0.0,0.0,14.0,0.0,0.0,53.0,76.259,18.0,352.0,506.4748,1.2749,4.0,152.0,218.705,16,23.0216,5.0,7.1942,0.0072,37.0,53.2374,18.0,25.8993,0.4865,27.0,38.8489,29.0,41.7266,38.0,54.6763,5,3.0645,9.0,12.9496,0.0,0.0,45.0,64.7482,7.0,10.0719,61.0,87.7698,10.0,14.3885,31.0,44.6043,53.0,76.259,1.5612,0.9018,20.0,28.777,120.0,99.0,142.446,695.0,36.0,790.0,6.6108,8,0.2,22.4194,8.0323,4.0916,9.1256,1.9375,1.0879,0.8211,0.8361,0.0493,0.0589,0.7945,0.0707,0.4317,9.2853,0.3333,0.2602,8.0,11.5108,0.1424,142.446,0.6869,4.6852,6.9277,2.3802,2.5252,2
0.0792,0.6275,0.0621,0.8,4.0,6.2112,15.528,48.0,74.5342,0.2,0.2492,12.0,18.6335,0.0,0.0,0.0151,0.0192,0.0162,0.0273,0.7409,34.9579,6.2112,983.1101,5.5574,7.6828,2.1333,34.1615,8.5,0.6275,0.8,0.6808,0.6846,0.5217,0.6111,4.7539,2.7567,0.5124,16.0,24.8447,0.0479,6.0769,21.3992,33.2286,7.1154,3.8077,20.303,31.5264,3.4615,2.0492,107.0842,3.1056,0.2314,0.2143,0.2,287.2671,0.7248,188.0,291.9255,41.0,63.6646,51.0,79.1925,40.0,62.1118,10.0,24.0,37.2671,25.0,38.8199,7.0,10.8696,145.0,225.1553,2.1297,52.0,80.7453,322,1.0,1.5528,1.0,1.5528,0.0,0.0,4.0,0.0,0.0,34.0,52.795,22.0,330.0,512.4224,1.4216,2.0,149.0,231.3665,12,18.6335,12.0,18.6335,0.0186,44.0,68.323,15.0,23.2919,0.3409,21.0,32.6087,19.0,29.5031,39.0,60.559,4,3.0,12.0,18.6335,2.0,3.1056,42.0,65.2174,11.0,17.0807,67.0,104.0373,9.0,13.9752,26.0,40.3727,54.0,83.8509,1.7345,1.0318,19.0,29.5031,99.0,90.0,139.7516,644.0,46.0,722.0,5.9412,6,0.2074,24.7692,9.8846,4.6684,10.9836,2.1667,0.8975,0.7392,0.7647,0.1243,0.2245,0.7451,0.2219,0.5,10.7278,0.16,0.1877,16.0,24.8447,0.1398,139.7516,0.8111,5.0172,7.6265,2.3424,2.8759,2
0.0513,0.7347,0.0303,0.8621,4.0,4.1841,9.4142,54.0,56.4854,0.4186,0.3404,4.0,4.1841,1.0,1.046,0.0351,0.041,0.0219,0.0351,0.7168,32.2186,9.4142,808.3688,5.4282,6.8846,2.3496,26.1506,5.3409,0.7347,0.8621,0.6753,0.4885,0.4707,0.616,4.9767,2.8163,0.4864,36.0,37.6569,0.0609,6.0909,16.7832,17.5556,7.0455,3.5227,12.2581,12.8223,2.8409,3.6023,84.9001,3.1381,0.2741,0.4516,0.3385,324.2678,0.5344,235.0,245.8159,87.0,91.0042,49.0,51.2552,29.0,30.3347,9.0,41.0,42.887,36.0,37.6569,19.0,19.8745,186.0,194.5607,1.8355,48.0,50.2092,377,9.0,9.4142,0.0,0.0,0.0,0.0,9.0,0.0,0.0,52.0,54.3933,25.0,465.0,486.4017,1.329,3.0,262.0,274.0586,13,13.5983,12.0,12.5523,0.0126,47.0,49.1632,9.0,9.4142,0.1915,26.0,27.1967,43.0,44.9791,79.0,82.636,1,2.5455,1.0,1.046,4.0,4.1841,38.0,39.749,14.0,14.6444,57.0,59.6234,14.0,14.6444,44.0,46.0251,63.0,65.8996,1.8033,1.0314,16.0,16.7364,155.0,125.0,130.7531,956.0,68.0,1068.0,5.6696,6,0.2317,21.7273,9.6364,5.1966,9.9049,3.3846,1.3889,0.8082,0.8056,0.0367,0.0664,0.7901,0.0723,0.3944,10.231,0.3488,0.3097,9.0,9.4142,0.1308,130.7531,0.736,5.228,7.4127,2.5802,2.9596,2
0.0683,0.7727,0.0248,0.7917,7.0,7.2464,9.3168,84.0,86.9565,0.3846,0.2344,4.0,4.1408,2.0,2.0704,0.0163,0.0397,0.0077,0.0227,0.7803,56.706,7.2464,1183.0368,5.2063,7.4157,2.3358,31.0559,4.5283,0.7727,0.7917,0.7502,0.7432,0.5362,0.6934,4.4555,2.3789,0.4244,46.0,47.619,0.0503,5.3396,17.0347,17.6343,6.283,3.0755,14.1463,14.6442,2.5849,2.75,98.6482,3.1056,0.1894,0.0435,0.0667,344.7205,0.776,312.0,322.9814,47.0,48.6542,66.0,68.323,24.0,24.8447,9.0,13.0,13.4576,32.0,33.1263,16.0,16.5631,175.0,181.1594,1.4114,54.0,55.9006,432,16.0,16.5631,6.0,6.2112,0.0,0.0,7.0,0.0,0.0,70.0,72.4638,30.0,410.0,424.4306,1.0781,3.0,183.0,189.441,30,31.0559,11.0,11.3872,0.0114,89.0,92.1325,38.0,39.3375,0.427,71.0,73.499,11.0,11.3872,127.0,131.47,4,2.1132,8.0,8.2816,3.0,3.1056,28.0,28.9855,19.0,19.6687,58.0,60.0414,15.0,15.528,53.0,54.8654,68.0,70.3934,1.5559,0.8826,55.0,56.9358,163.0,137.0,141.8219,966.0,30.0,1078.0,7.1721,4,0.4097,18.2264,8.1509,4.3929,8.6954,1.7667,0.8035,0.7467,0.742,0.1135,0.1659,0.718,0.1572,0.4472,7.4271,0.0962,0.0464,25.0,25.8799,0.1418,141.8219,0.781,4.6843,6.5463,2.18,2.4749,2
0.0832,0.75,0.0277,0.75,6.0,10.3986,13.8648,36.0,62.3917,0.4444,0.3333,3.0,5.1993,0.0,0.0,0.0304,0.0357,0.0226,0.0338,0.7397,53.5205,6.9324,886.8247,5.6,7.3576,2.2405,19.0641,4.75,0.75,0.75,0.6965,0.6026,0.539,0.6835,4.604,2.3088,0.5095,18.0,31.1958,0.0548,5.9643,16.4251,28.4664,6.3929,2.9643,13.2653,22.9901,2.8214,2.6946,128.0675,0.0,0.2617,0.4211,0.4634,310.2253,0.6358,166.0,287.695,25.0,43.3276,48.0,83.1889,16.0,27.7296,8.0,9.0,15.5979,17.0,29.4627,3.0,5.1993,156.0,270.364,1.8827,34.0,58.9255,273,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,62.3917,11.0,294.0,509.5321,1.352,0.0,151.0,261.6984,9,15.5979,8.0,13.8648,0.0139,39.0,67.591,9.0,15.5979,0.2308,9.0,15.5979,25.0,43.3276,52.0,90.1213,3,2.2857,6.0,10.3986,0.0,0.0,23.0,39.8614,10.0,17.331,39.0,67.591,12.0,20.7972,28.0,48.5269,39.0,67.591,1.565,0.8324,9.0,15.5979,83.0,79.0,136.9151,577.0,17.0,641.0,6.6414,3,0.2562,20.6071,9.2857,3.9718,7.6548,3.1111,1.5947,0.7892,0.7893,0.032,0.0584,0.7763,0.056,0.4731,7.5804,0.4444,0.3254,9.0,15.5979,0.1369,136.9151,0.8228,4.9179,6.6731,2.1441,2.4678,2
0.066,0.8065,0.0745,0.6857,12.0,12.7796,0.0,77.0,82.0021,0.2456,0.1742,3.0,3.1949,0.0,0.0,0.0189,0.0453,0.0097,0.028,0.7204,68.5028,15.9744,908.9085,5.2908,7.4925,2.0368,23.4292,4.0345,0.8065,0.6857,0.6773,0.6184,0.492,0.5985,4.2614,2.2378,0.5069,49.0,52.1832,0.0498,4.7241,17.1687,18.284,4.9483,2.5345,14.0756,14.99,2.3621,2.5547,137.5584,9.5847,0.2204,0.0789,0.038,305.6443,0.6812,351.0,373.8019,44.0,46.8584,62.0,66.0277,70.0,74.5474,0.0,15.0,15.9744,21.0,22.3642,11.0,11.7146,174.0,185.3035,1.5017,57.0,60.7029,425,11.0,11.7146,5.0,5.3248,1.0,1.065,15.0,2.0,2.1299,70.0,74.5474,22.0,476.0,506.9223,1.2056,9.0,207.0,220.4473,20,21.2993,0.0,0.0,0.0,44.0,46.8584,18.0,19.1693,0.4091,64.0,68.1576,51.0,54.3131,53.0,56.443,2,2.7414,6.0,6.3898,3.0,3.1949,41.0,43.6635,17.0,18.1044,67.0,71.3525,13.0,13.8445,58.0,61.7678,59.0,62.8328,1.4409,0.7746,51.0,54.3131,147.0,137.0,145.8999,939.0,27.0,1098.0,6.6624,1,0.2038,16.1897,6.1724,5.0211,11.7876,2.9,1.546,0.7601,0.7652,0.0571,0.0961,0.725,0.0946,0.4526,7.0268,0.1053,0.0659,13.0,13.8445,0.1459,145.8999,0.708,4.4608,6.3212,2.272,2.3814,2
0.074,0.7536,0.029,0.7037,4.0,4.2918,6.4378,50.0,53.6481,0.3514,0.2504,3.0,3.2189,2.0,2.1459,0.0329,0.0421,0.018,0.0313,0.6889,29.6245,20.3863,884.1268,5.4847,7.347,2.5714,37.5536,6.9474,0.7536,0.7037,0.6435,0.5251,0.5,0.5915,5.1319,2.9628,0.4903,33.0,35.4077,0.0551,7.2368,17.9054,19.2118,7.7632,3.9474,13.7856,14.7914,3.7368,2.6839,94.5766,7.5107,0.235,0.3077,0.2653,316.5236,0.5799,247.0,265.0215,51.0,54.721,69.0,74.0343,27.0,28.97,6.0,36.0,38.6266,43.0,46.1373,31.0,33.2618,173.0,185.6223,1.8915,53.0,56.867,396,7.0,7.5107,5.0,5.3648,0.0,0.0,19.0,0.0,0.0,55.0,59.0129,35.0,457.0,490.3433,1.278,7.0,219.0,234.9785,12,12.8755,8.0,8.5837,0.0086,53.0,56.867,21.0,22.5322,0.3962,36.0,38.6266,35.0,37.5536,108.0,115.8798,3,2.3158,8.0,8.5837,2.0,2.1459,32.0,34.3348,21.0,22.5322,63.0,67.5966,12.0,12.8755,38.0,40.7725,87.0,93.3476,1.8004,1.0363,27.0,28.97,150.0,142.0,152.3605,932.0,82.0,1020.0,6.3414,6,0.3303,24.5263,11.4474,10.1169,20.2936,3.1667,1.1426,0.8116,0.8122,0.0341,0.054,0.8032,0.0602,0.4249,11.521,0.3243,0.1892,8.0,8.5837,0.1524,152.3605,0.7183,5.3427,7.7172,2.5945,3.0616,2
0.0749,0.8082,0.0472,0.7391,11.0,11.2821,6.1538,97.0,99.4872,0.2609,0.1813,13.0,13.3333,2.0,2.0513,0.011,0.0238,0.0075,0.0228,0.7605,47.9028,21.5385,980.8363,4.8024,7.2267,2.1465,29.7436,6.5319,0.8082,0.7391,0.7235,0.7326,0.5067,0.6139,4.5381,2.4804,0.4605,39.0,40.0,0.0489,5.5106,16.1677,16.5823,6.8723,3.6383,12.6949,13.0204,3.3617,3.5357,126.6433,5.1282,0.1764,0.087,0.05,331.2821,0.7733,268.0,274.8718,42.0,43.0769,73.0,74.8718,46.0,47.1795,6.0,31.0,31.7949,37.0,37.9487,25.0,25.641,184.0,188.7179,1.3994,54.0,55.3846,443,27.0,27.6923,4.0,4.1026,0.0,0.0,21.0,0.0,0.0,74.0,75.8974,29.0,449.0,460.5128,1.1238,5.0,172.0,176.4103,24,24.6154,7.0,7.1795,0.0072,73.0,74.8718,28.0,28.7179,0.3836,71.0,72.8205,32.0,32.8205,99.0,101.5385,3,2.8511,11.0,11.2821,3.0,3.0769,27.0,27.6923,16.0,16.4103,57.0,58.4615,12.0,12.3077,47.0,48.2051,84.0,86.1538,1.6297,0.9604,41.0,42.0513,171.0,158.0,162.0513,975.0,61.0,1109.0,7.0067,4,0.3653,20.7447,8.4468,5.6712,11.8276,1.9583,1.2069,0.7747,0.7919,0.0584,0.0715,0.7642,0.0748,0.4544,9.6373,0.0435,0.0453,32.0,32.8205,0.1621,162.0513,0.7215,4.7946,6.9723,2.2053,2.5603,2
0.1174,0.6562,0.0355,0.8276,10.0,12.2249,8.5575,68.0,83.1296,0.4857,0.3429,5.0,6.1125,4.0,4.89,0.0495,0.0505,0.0277,0.0388,0.6849,37.7387,15.8924,958.1425,5.5796,7.0521,2.5631,20.7824,5.4722,0.6562,0.8276,0.6416,0.5,0.4731,0.5825,4.9049,2.5404,0.5379,37.0,45.2323,0.0511,5.8611,14.3382,17.5284,6.8333,3.5833,11.8182,14.4477,2.8611,3.3933,131.9224,4.89,0.2592,0.56,0.4255,300.7335,0.5472,232.0,283.6186,57.0,69.6822,96.0,117.3594,29.0,35.4523,7.0,27.0,33.0073,47.0,57.4572,9.0,11.0024,168.0,205.379,1.7154,39.0,47.6773,375,1.0,1.2225,0.0,0.0,0.0,0.0,13.0,0.0,0.0,46.0,56.2347,17.0,440.0,537.8973,1.2886,4.0,212.0,259.1687,11,13.4474,7.0,8.5575,0.0086,36.0,44.0098,11.0,13.4474,0.3056,16.0,19.5599,36.0,44.0098,52.0,63.5697,1,3.1944,9.0,11.0024,2.0,2.445,31.0,37.8973,10.0,12.2249,52.0,63.5697,8.0,9.78,36.0,44.0098,52.0,63.5697,1.7262,1.0317,14.0,17.1149,129.0,103.0,125.9169,818.0,75.0,933.0,6.9885,3,0.197,22.7222,9.2778,4.0181,9.097,3.2727,1.0523,0.7902,0.8046,0.0817,0.1999,0.7615,0.193,0.4584,11.3747,0.4857,0.3333,12.0,14.6699,0.1259,125.9169,0.7087,5.1851,7.2126,2.3875,2.6842,2
0.0648,0.7059,0.0407,0.875,11.0,13.9771,10.1652,56.0,71.1563,0.2286,0.2079,5.0,6.3532,4.0,5.0826,0.0258,0.0319,0.0187,0.0325,0.7332,57.5847,16.5184,843.1643,4.9641,6.9888,2.1102,45.7433,4.5833,0.7059,0.875,0.6764,0.5778,0.4231,0.5469,4.3846,2.3146,0.4968,25.0,31.7662,0.0598,6.0,14.9425,18.9867,6.6111,3.3611,16.624,21.1233,3.5556,3.5242,91.1692,8.8945,0.2287,0.2222,0.1429,302.4142,0.6333,240.0,304.9555,46.0,58.4498,51.0,64.803,32.0,40.6607,8.0,12.0,15.2478,28.0,35.5781,17.0,21.601,146.0,185.5146,1.9202,39.0,49.5553,329,6.0,7.6239,2.0,2.5413,0.0,0.0,13.0,0.0,0.0,38.0,48.2846,36.0,391.0,496.8234,1.3697,7.0,180.0,228.7166,18,22.8717,9.0,11.4358,0.0114,41.0,52.0966,9.0,11.4358,0.2195,23.0,29.2249,36.0,45.7433,36.0,45.7433,1,1.9167,4.0,5.0826,1.0,1.2706,39.0,49.5553,21.0,26.6836,65.0,82.5921,12.0,15.2478,36.0,45.7433,69.0,87.6747,1.5019,0.8024,17.0,21.601,121.0,128.0,162.6429,787.0,26.0,856.0,6.8646,1,0.1667,21.8611,7.9722,4.4752,9.4668,2.0,1.0541,0.8194,0.8361,0.0425,0.0559,0.8136,0.0646,0.418,7.984,0.2286,0.1921,11.0,13.9771,0.1626,162.6429,0.7188,4.6244,6.7979,2.1978,2.4675,2
