num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_impera,num_rare_adj_4,num_pass,num_agentless,num_rare_verbs_4,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
706,13,36,810,117,165,112,28,38,19,36,37,37,36,27,25,52,16,66,14,11,12,0,5,7,7,13,1,5,0.3043,0.225,0.3913,0.35,0.3913,0.3,0.0505,0.0469,0.0371,0.0461,65.1558,4.2493,35.4108,8.4986,16.9972,0.0,7.4273,7.595,9.4408,62.3065,0.4788,0.6545,0.7232,0.7273,0.7222,0.7068,0.5113,0.5939,0.6071,0.7273,0.7222,0.6626,972.6222,0.05,124.4963,2.7692,19.6667,13.4444,1.4731,4.4393,5.7984,4.2585,1.12,8.2023,6.2425,0.8483,2.2557,2.0968,2.1199,4.75,139,274,10,12,40,8,5.5556,338,0.0099,0.4286,2.3333,3.25,3.1111,6.6667,339.9433,158.6402,0.5368,0.2337,0.1586,0.0935,0.051,9.915,7.0822,15.5807,22.6629,0.4917,0.5833,10.0264,14.0078,2.7906,7.1725,5.16,1.8214,7.454,18.4136,50.9915,39.6601,52.4079,9,12.7479,52.4079,0.0,16.9972,9.915,26.9122,7.0822,18.4136,1,1.4164,53.8244,50.9915,536.8272,233.711,93.4844,50.9915,158.6402,73.6544,19.83,38.2436,1.4164,1,1.4164,35.4108,388.102,56.6572,16.9972,14.1643,11.3314,196.8839,1
314,7,15,353,45,69,43,24,12,7,11,6,22,12,12,10,20,6,26,4,2,12,0,2,1,1,3,2,0,0.375,0.3333,0.5,0.5,0.375,0.3333,0.0281,0.0367,0.0231,0.0335,82.8025,9.5541,38.2166,0.0,35.0318,0.0,8.396,8.0212,10.5189,59.5948,0.5287,0.7536,0.8372,0.7692,1.0,0.84,0.6019,0.7101,0.7442,0.7692,1.0,0.8059,901.0659,0.0562,86.6199,2.1429,20.3333,13.9333,1.4713,4.4426,5.9268,4.2131,0.9897,6.9634,5.0658,0.7825,2.2581,2.0229,2.1418,4.0,57,104,14,5,15,1,5.8667,166,0.0032,0.5,2.1333,3.0,2.8667,7.2667,347.1338,136.9427,0.4777,0.2197,0.1369,0.0828,0.0382,3.1847,0.0,6.3694,19.1083,0.5138,0.6422,8.0,9.4017,2.8127,7.1633,5.3091,1.8605,7.5224,22.293000000000006,47.7707,76.4331,19.1083,1,3.1847,70.0637,0.0,38.2166,3.1847,22.293000000000006,6.3694,9.5541,0,0.0,38.2166,35.0318,477.707,219.7452,82.8025,38.2166,136.9427,63.6943,12.7389,38.2166,6.3694,0,0.0,31.8471,331.2102,47.7707,15.9236,44.58600000000001,3.1847,181.5287,1
712,10,34,805,138,163,122,22,40,29,27,42,48,43,50,24,69,25,75,8,8,13,0,8,1,1,3,15,6,0.3333,0.3333,0.5833,0.5417,0.4583,0.3958,0.0235,0.0268,0.0274,0.0305,109.5506,19.6629,53.3708,9.8315,23.8764,2.809,8.8223,8.9252,11.3709,50.8376,0.4635,0.6626,0.6311,0.6933,0.7442,0.6828,0.4537,0.589,0.5328,0.6933,0.7442,0.6398,896.4937,0.0527,104.5559,3.4,21.1765,13.6471,1.5927,4.7556,6.5013,4.5667,1.2,9.2274,6.3842,0.9071,2.5823,2.2849,2.5251,5.1765,141,253,29,22,68,7,5.8824,330,0.0014,0.5909,2.2059,4.0588,3.5882,7.2647,346.9101,171.3483,0.5660000000000001,0.2289,0.1713,0.1053,0.0604,1.4045,8.427,11.236,35.1124,0.5142,0.6356,9.9256,10.3448,3.2538,7.3018,4.725,2.0,6.7987,14.0449,47.7528,30.8989,58.9888,0,0.0,67.4157,0.0,18.2584,1.4045,40.7303,11.236,4.2135,0,0.0,56.1798,37.9213,566.0112,228.9326,105.3371,60.3933,171.3483,96.9101,11.236,70.2247,21.0674,0,0.0,33.7079,355.3371,95.5056,30.8989,40.7303,9.8315,198.0337,1
636,10,32,711,107,144,102,33,54,24,25,28,42,33,20,15,63,8,80,7,11,17,0,21,6,6,8,4,6,0.4091,0.3111,0.5,0.4667,0.5,0.3556,0.0473,0.0449,0.042,0.0398,72.327,7.8616,36.1635,7.8616,17.2956,3.1447,9.3891,9.9036,12.3192,43.2819,0.4387,0.5556,0.6569,0.5625,0.6061,0.5953,0.5031,0.5139,0.4902,0.5625,0.6061,0.5432,752.0813,0.0598,96.1579,3.2,19.9062,13.375,1.6871,4.9513,6.6158,4.7111,1.4,9.1322,6.153,0.9863,2.6233,2.276,2.4892,6.0,160,232,16,24,55,3,6.0312,279,0.0094,0.5152,2.0625,3.3438,3.1875,6.5,327.0440000000001,160.3774,0.5645,0.2264,0.1604,0.1258,0.0519,9.434,9.434,17.2956,12.5786,0.5529,0.6923,15.0418,12.0192,3.1853,6.1296,4.9592,1.7228,7.2292,15.7233,50.3145,51.8868,44.0252,0,0.0,66.0377,0.0,26.7296,9.434,37.7358,33.0189,12.5786,1,1.5723,84.9057,39.3082,564.4654,226.4151,125.7862,51.8868,160.3774,99.0566,11.0063,31.4465,6.2893,0,0.0,23.5849,364.7799,86.478,37.7358,25.1572,4.717,251.5723,1
779,11,35,905,105,172,96,45,32,14,32,27,53,57,21,18,41,11,76,5,6,27,0,6,3,2,9,1,2,0.4583,0.4545,0.625,0.7273,0.5417,0.5909,0.0406,0.0426,0.036000000000000004,0.0388,74.4544,6.4185,42.362,5.1348,19.2555,1.2837,9.7673,8.1467,11.3432,53.3801,0.4685,0.6453,0.6771,0.7368,0.6667,0.6815,0.5109,0.5988,0.5625,0.7368,0.6667,0.6412,917.7488,0.0501,115.1952,3.1818,22.0286,15.8,1.5469,4.7056,6.1909,4.5214,1.0285,10.0584,8.2212,0.8547,2.3965,2.2058,2.3419,5.2571,184,233,14,24,51,5,5.6857,365,0.0039,0.6,3.2571,3.0,2.7429,7.5714,340.1797,123.2349,0.5148,0.2208,0.1232,0.0976,0.0732,2.5674,2.5674,7.7022,14.1207,0.4717,0.5962,7.98,11.985,2.7994,6.9045,5.3872,1.7812,7.4235,14.1207,44.9294,57.7664,34.6598,2,2.5674,68.0359,0.0,34.6598,3.8511,17.9718,7.7022,11.5533,3,3.8511,41.0783,41.0783,514.7625,220.7959,97.561,73.1707,123.2349,52.6316,6.4185,26.9576,1.2837,1,1.2837,23.1065,299.1014,65.4685,30.8087,17.9718,6.4185,236.2003,1
740,21,37,906,156,155,138,65,50,36,45,22,56,30,50,40,70,24,69,9,13,37,0,5,10,9,7,10,7,0.1176,0.087,0.4118,0.3478,0.1176,0.087,0.0268,0.0636,0.0256,0.0559,93.2432,6.7568,66.2162,8.1081,8.1081,4.0541,8.4266,8.6054,10.6746,56.1885,0.4878,0.8323,0.5942,0.6522,0.8,0.7197,0.5689,0.7935,0.4565,0.6522,0.8,0.6756,1056.9313,0.0477,119.908,1.8095,19.9459,15.4595,1.527,4.6355,6.2228,4.3753,0.8518,12.0493,10.6024,0.8857,2.4882,2.2116,2.3921,4.4595,192,264,16,13,31,1,5.7297,361,0.0135,0.5692,3.8378,4.2162,3.7297,7.1892,359.4595,186.4865,0.5297,0.2095,0.1865,0.0932,0.0405,12.1622,9.4595,17.5676,32.4324,0.4474,0.5263,12.7551,16.2455,2.9541,8.2739,5.2062,1.9203,8.1699,28.3784,50.0,87.8378,29.7297,1,1.3514,75.6757,0.0,50.0,13.5135,48.6486,6.7568,9.4595,2,2.7027,67.5676,60.8108,529.7297,209.4595,93.2432,40.5405,186.4865,94.5946,12.1622,67.5676,13.5135,4,5.4054,54.0541,356.7568,41.8919,17.5676,21.6216,1.3514,259.4595,1
567,13,31,639,96,105,100,41,35,26,28,18,44,28,40,29,58,18,42,6,7,24,0,3,5,5,6,10,11,0.0,0.0526,0.15,0.1579,0.05,0.1053,0.014,0.0291,0.0157,0.0405,47.619,7.0547,29.9824,0.0,10.582,0.0,8.4703,7.1029,9.6623,60.6122,0.4603,0.7048,0.69,0.8571,0.8214,0.7683,0.5062,0.6571,0.52,0.8571,0.8214,0.7139,845.512,0.0577,91.4976,2.5385,17.9677,11.6452,1.4938,4.5117,6.1864,4.3016,1.3931,7.28,5.0453,0.8119,2.4928,2.3389,2.4249,3.7419,111,208,21,15,19,5,5.6774,261,0.0088,0.5854,2.0323,3.0968,3.2258,6.2903,343.9153,176.3668,0.485,0.1852,0.1764,0.0741,0.0494,8.8183,19.4004,12.3457,31.746,0.4462,0.5641,12.7273,14.2857,3.6016,6.5461,4.7255,2.36,7.0,22.9277,54.6737,72.3104,31.746,2,3.5273,77.6014,0.0,42.328,8.8183,45.8554,5.291,10.582,0,0.0,61.7284,49.3827,485.0088,185.1852,74.0741,49.3827,176.3668,102.2928,10.582,70.5467,17.6367,7,12.3457,51.1464,366.843,33.5097,26.455,37.037,8.8183,195.7672,1
812,12,46,918,153,166,139,29,51,30,35,57,70,50,65,42,83,19,58,18,14,15,1,3,5,4,13,10,6,0.2647,0.1566,0.5882,0.3976,0.3529,0.2169,0.023,0.0349,0.0195,0.0334,71.4286,7.3892,35.7143,6.1576,19.7044,2.4631,7.8956,8.0405,8.9217,62.539,0.4557,0.6747,0.6547,0.7759,0.66,0.6913,0.4889,0.6446,0.5324,0.7759,0.66,0.6532,952.6865,0.0518,116.0,3.8333,17.5435,11.1087,1.4938,4.5415,6.2625,4.3346,1.724,9.9994,6.0979,0.856,2.4757,2.3073,2.3561,4.3696,159,343,31,15,40,8,5.6304,370,0.0062,0.5172,2.1304,3.3261,3.0217,6.2174,352.2167,171.1823,0.5086,0.2044,0.1712,0.0714,0.0616,4.9261,7.3892,17.2414,23.399,0.4406,0.5315,12.3487,12.5448,3.302,8.0222,4.8783,2.1655,7.1636,14.7783,56.6502,35.7143,70.197,1,1.2315,86.2069,1.2315,18.4729,6.1576,36.9458,3.6946,16.0099,5,6.1576,62.8079,43.1034,508.6207,204.4335,71.4286,61.5764,171.1823,102.2167,22.1675,80.0493,12.3153,5,6.1576,51.7241,422.4138,49.2611,18.4729,38.1773,9.8522,195.8128,1
716,13,41,813,106,197,97,22,64,42,42,33,46,38,41,23,45,7,50,11,2,11,1,10,6,5,11,4,8,0.3571,0.4,0.7857,0.84,0.4286,0.44,0.0375,0.0496,0.0916,0.1578,43.2961,6.9832,30.7263,1.3966,4.1899,0.0,8.0532,8.6289,9.5305,57.8378,0.3855,0.5279,0.6392,0.66,0.6316,0.6147,0.4134,0.5076,0.5155,0.68,0.6316,0.5837,685.1791,0.0695,78.1621,3.1538,17.561,11.878,1.5517,4.6431,6.2919,4.5306,2.1784,6.9319,4.495,0.998,3.0726,3.2114,2.9896,4.8049,155,289,17,13,64,2,5.0244,276,0.0084,0.5,1.8537,2.5854,2.3659,6.7073,384.0782,135.4749,0.5335,0.2751,0.1355,0.0698,0.0531,6.9832,11.1732,2.7933,9.7765,0.3891,0.4873,16.7539,19.6262,2.779,6.2656,5.549,1.9158,7.356,18.1564,57.2626,30.7263,46.0894,4,5.5866,64.2458,1.3966,15.3631,8.3799,58.6592,13.9665,15.3631,1,1.3966,89.3855,58.6592,533.5196,275.1397,69.8324,53.0726,135.4749,62.8492,15.3631,57.2626,5.5866,3,4.1899,32.1229,403.6313,89.3855,18.1564,23.743,2.7933,216.4804,1
773,19,40,901,120,179,106,26,57,38,46,37,43,38,31,19,53,10,72,7,9,9,0,9,10,9,8,11,2,0.2381,0.2759,0.381,0.3793,0.3333,0.3448,0.0232,0.0325,0.0248,0.032,65.9767,12.9366,31.0479,3.881,18.1113,0.0,9.2524,8.2387,11.252,49.6936,0.4761,0.6983,0.7642,0.5833,0.7368,0.6956,0.4864,0.6369,0.5943,0.5833,0.7368,0.6378,1021.9712,0.049,121.7701,2.1053,19.175,13.85,1.6197,4.721,6.2595,4.5346,0.8519,9.0909,6.6879,0.9241,2.5456,2.4027,2.4374,5.85,147,254,28,18,66,2,5.425,368,0.0129,0.3462,2.55,3.0,2.65,6.925,358.3441,137.1281,0.511,0.2316,0.1371,0.0931,0.0492,11.6429,2.5873,11.6429,12.9366,0.5054,0.6065,14.4304,16.9118,2.2788,6.5665,5.2065,1.8269,7.25,24.5796,51.7464,33.6352,47.8655,8,10.3493,55.6274,0.0,11.6429,12.9366,49.1591,11.6429,10.3493,2,2.5873,73.7387,59.5084,510.9961,231.5653,93.1436,49.1591,137.1281,68.564,9.0556,40.1035,14.2303,1,1.2937,24.5796,328.5899,85.3816,23.2859,36.2225,2.5873,190.1682,1
421,10,20,503,59,105,52,17,31,25,20,19,26,19,8,7,22,5,32,1,9,10,0,1,0,0,4,1,0,0.2,0.3846,0.4,0.5385,0.4,0.5385,0.0126,0.0196,0.0462,0.0776,80.7601,7.1259,42.7553,9.5012,21.3777,0.0,9.1438,6.9613,11.6789,48.8232,0.4917,0.619,0.8269,0.7188,0.7895,0.7385,0.5487,0.5619,0.6731,0.7188,0.7895,0.6858,890.5351,0.0575,112.581,2.0,19.95,16.85,1.6152,4.9574,6.4721,4.7018,0.7746,8.1699,7.1852,0.8659,2.5665,2.2505,2.4183,6.35,100,126,7,7,24,7,5.5,207,0.0,0.5882,2.9,2.95,2.6,7.55,358.6698,123.5154,0.4941,0.2494,0.1235,0.076,0.0451,0.0,0.0,21.3777,11.8765,0.4636,0.6159,14.9038,14.1844,2.724,6.064,5.2026,1.9231,6.8911,23.753,47.5059,40.38,45.1306,0,0.0,61.7577,0.0,23.753,0.0,59.3824,2.3753,9.5012,1,2.3753,73.6342,47.5059,494.0618,249.4062,76.0095,45.1306,123.5154,52.2565,2.3753,19.0024,2.3753,0,0.0,16.6271,299.2874,57.0071,16.6271,16.6271,16.6271,237.5297,1
812,10,43,934,137,201,127,24,56,37,36,56,54,49,74,40,66,21,41,12,7,7,3,3,10,10,15,25,7,0.1515,0.2375,0.6364,0.575,0.2121,0.2875,0.0152,0.0294,0.0232,0.0426,78.8177,11.0837,43.1034,8.6207,13.5468,2.4631,8.015,7.397,9.62,59.7262,0.4397,0.5672,0.7008,0.7805,0.7959,0.7111,0.431,0.4925,0.5197,0.7805,0.7959,0.6472,811.4934,0.0548,113.8097,4.3,18.907,12.5581,1.5123,4.417,6.0597,4.2485,1.3454,8.8733,6.9259,0.8207,2.4907,2.2755,2.3353,4.4651,149,329,32,34,41,3,5.3721,357,0.0123,0.2917,2.1163,3.1860000000000004,2.9535,7.2791,385.468,156.4039,0.5148,0.2475,0.1564,0.0505,0.0603,12.3153,8.6207,8.6207,25.8621,0.377,0.4505,13.3971,13.4328,3.257,6.7119,5.5586,1.808,7.9146,12.3153,52.9557,29.5567,68.9655,1,1.2315,66.5025,3.6946,8.6207,12.3153,45.5665,3.6946,18.4729,1,1.2315,68.9655,44.335,514.7783,247.5369,50.4926,60.3448,156.4039,81.2808,14.7783,91.133,30.7882,20,24.6305,49.2611,405.1724,50.4926,41.8719,39.4089,3.6946,183.4975,1
779,11,41,898,142,160,136,66,40,25,34,23,78,48,70,47,82,12,66,14,9,41,1,9,2,2,5,19,6,0.1,0.0606,0.6,0.5152,0.1,0.0758,0.0195,0.0265,0.015,0.0257,47.4968,5.1348,21.8228,2.5674,16.6881,1.2837,7.8423,6.9143,9.2795,65.0462,0.4647,0.7562,0.6397,0.8182,0.7708,0.7462,0.5096,0.725,0.4853,0.8182,0.7708,0.6998,1026.2123,0.0508,95.1033,3.7273,19.0488,12.9756,1.43,4.3688,5.8265,4.1844,1.3545,9.2207,6.944,0.7642,2.3502,2.2071,2.2754,4.4878,169,305,17,26,53,5,5.8293,362,0.0026,0.6212,2.6098,3.4634,3.3171,6.8049,358.1515,174.5828,0.5263,0.2054,0.1746,0.0847,0.0616,2.5674,7.7022,11.5533,15.4044,0.4373,0.5627,9.7561,11.5646,3.5161,7.6025,4.6,1.8433,6.9679,14.1207,52.6316,84.72399999999998,29.525,2,2.5674,100.1284,1.2837,52.6316,2.5674,32.0924,11.5533,6.4185,1,1.2837,51.3479,43.6457,526.3158,205.3915,84.72399999999998,61.6175,174.5828,105.2632,17.9718,89.8588,24.3902,9,11.5533,60.3338,391.5276,68.0359,33.3761,21.8228,6.4185,216.9448,1
792,13,45,902,127,239,107,45,52,37,27,32,56,32,21,18,54,9,68,14,3,18,0,4,9,8,10,3,5,0.5,0.4638,0.5625,0.5507,0.5625,0.5507,0.0537,0.0634,0.0591,0.0912,60.6061,7.5758,35.3535,7.5758,10.101,0.0,7.8788,7.9465,9.3018,59.721,0.3813,0.4812,0.5981,0.6029,0.6875,0.5924,0.4192,0.4435,0.486,0.6029,0.6875,0.555,754.6681,0.0681,77.1664,3.4615,17.3778,12.0,1.5278,4.7634,6.4095,4.523,1.4473,7.9869,5.6411,0.8612,2.5004,2.2134,2.3659,4.9111,184,290,9,26,66,4,5.4222,302,0.0114,0.4,2.2889,2.8222,2.3778,6.4889,368.6869,135.101,0.5631,0.3018,0.1351,0.0859,0.0404,10.101,6.3131,3.7879,11.3636,0.5103,0.6062,11.6592,11.3445,3.5209,7.0718,5.5802,2.1143,7.1092,16.4141,56.8182,56.8182,40.404,1,1.2626,70.7071,0.0,22.7273,11.3636,46.7172,5.0505,12.6263,1,1.2626,65.6566,34.0909,563.1313,301.7677,85.8586,40.404,135.101,68.1818,17.6768,26.5152,3.7879,0,0.0,22.7273,366.1616,83.3333,32.8283,11.3636,5.0505,232.3232,1
846,13,51,962,154,202,147,24,46,27,42,61,64,43,40,20,85,22,56,19,12,14,2,9,5,5,9,17,8,0.3421,0.2706,0.4737,0.3412,0.3684,0.2824,0.0494,0.0658,0.033,0.0527,59.1017,8.2742,29.5508,7.0922,13.0024,1.182,7.9868,6.9655,9.0176,63.1678,0.448,0.5792,0.6735,0.6786,0.7209,0.6629999999999999,0.4965,0.5396,0.5238,0.6786,0.7209,0.6157,924.5611,0.0524,114.4619,3.9231,16.8431,11.6471,1.4775,4.4703,5.7291,4.2782,1.2686,8.9341,6.1320000000000014,0.8129,2.4073,2.3445,2.3036,5.3922,162,287,16,33,90,5,5.1961,379,0.0059,0.5833,1.8824,3.0196,2.8824,6.1569,371.1584,173.7589,0.5296,0.2388,0.1738,0.0662,0.0508,5.9102,9.4563,14.1844,26.0047,0.3312,0.4204,10.2679,14.8936,2.9643,7.6842,5.0496,1.9586,7.3131,15.3664,60.2837,28.3688,72.104,4,4.7281,75.6501,2.3641,16.5485,5.9102,31.9149,10.6383,10.6383,1,1.182,54.3735,49.6454,529.5508,238.7707,66.1939,50.8274,173.7589,100.4728,22.4586,47.2813,20.0946,10,11.8203,23.6407,339.2435,106.383,39.0071,18.9125,5.9102,191.4894,1
466,9,25,532,78,129,72,22,36,24,31,19,28,31,24,10,34,7,37,5,11,10,2,4,4,4,7,14,1,0.4706,0.3871,0.7647,0.6129,0.4706,0.4194,0.0655,0.064,0.0464,0.0568,66.5236,4.2918,40.7725,8.5837,10.7296,2.1459,9.7792,10.6213,12.4689,38.8669,0.5258,0.6822,0.7361,0.8919,0.6452,0.7389,0.5751,0.6279,0.625,0.8919,0.6452,0.6975,907.9924,0.0489,93.5829,2.8889,18.64,13.12,1.7618,5.1953,7.0191,4.8991,1.1967,6.6144,4.6071,1.0549,2.8793,2.5208,2.7313,5.24,118,151,14,19,37,3,5.68,245,0.0086,0.4545,2.28,3.12,2.88,7.48,401.2876,154.5064,0.5773,0.2768,0.1545,0.0794,0.0665,8.5837,2.1459,23.6052,15.0215,0.4492,0.5615,13.3829,16.0622,2.5084,6.2973,4.9242,1.875,6.6667,19.3133,53.6481,47.2103,40.7725,0,0.0,60.0858,4.2918,21.4592,8.5837,51.5021,8.5837,15.0215,1,2.1459,77.2532,66.5236,577.2532,276.824,79.3991,66.5236,154.5064,72.9614,10.7296,51.5021,30.0429,0,0.0,21.4592,324.0343,79.3991,40.7725,30.0429,6.4378,253.2189,1
694,15,30,774,127,172,115,38,50,26,41,36,49,28,47,21,70,12,54,10,17,21,0,13,11,9,11,18,1,0.4,0.4091,0.7333,0.6364,0.5333,0.5,0.0278,0.0367,0.036000000000000004,0.0437,53.3141,5.7637,33.1412,2.8818,11.5274,0.0,8.2422,8.7458,11.7611,51.9443,0.4669,0.5988,0.7217,0.6852,0.75,0.6889,0.5029,0.5581,0.5913,0.6852,0.75,0.6462,814.6907,0.0525,127.7495,2.0,23.1667,15.3,1.5533,4.7396,6.2658,4.4460000000000015,0.9661,8.911,7.1421,0.8364,2.4506,2.1982,2.2840000000000003,10.5,166,250,15,8,57,2,6.5667,324,0.0159,0.5526,2.4667,4.2333,3.8333,8.7667,378.9625,165.7061,0.5317,0.2478,0.1657,0.0778,0.0403,12.9683,1.4409,24.4957,17.2911,0.4525,0.5589,13.5501,16.9421,2.687,6.3911,5.0,2.1858,6.8929,21.6138,43.2277,54.755,51.8732,2,2.8818,70.6052,0.0,30.2594,15.8501,37.464,18.732,15.8501,0,0.0,72.0461,59.0778,531.7003,247.8386,77.8098,40.3458,165.7061,100.8646,14.4092,67.7233,25.9366,3,4.3228,30.2594,360.2305,82.1326,11.5274,21.6138,2.8818,239.1931,1
704,13,47,826,126,134,125,31,29,11,24,41,53,35,54,37,61,24,51,12,7,18,2,6,2,2,11,15,5,0.1714,0.1071,0.4857,0.3452,0.1714,0.1071,0.0356,0.0793,0.0243,0.066,45.4545,2.8409,34.0909,2.8409,4.2614,1.4205,7.5195,7.6932,7.7673,66.0535,0.4688,0.6791,0.608,0.7843,0.7429,0.7036,0.4759,0.6493,0.472,0.7843,0.7429,0.6621,903.5567,0.0519,113.8161,3.6923,15.0,10.0426,1.4844,4.3447,5.962999999999999,4.1631,1.7269,7.5202,5.4809,0.8256,2.3638,2.2024,2.2491,5.8511,121,285,23,15,36,4,4.8936,330,0.0028,0.5806,2.1915,2.6809,2.6596,5.2553,350.8523,177.5568,0.4901,0.1903,0.1776,0.0724,0.0497,2.8409,7.1023,9.9432,34.0909,0.413,0.4818,8.4058,10.4348,3.0064,7.9003,4.372,1.7603,6.8217,18.4659,66.7614,44.0341,58.2386,3,4.2614,75.2841,2.8409,25.5682,2.8409,15.625,8.5227,15.625,1,1.4205,41.1932,34.0909,490.0568,190.3409,72.4432,49.7159,177.5568,86.6477,17.0455,76.7045,21.3068,13,18.4659,52.5568,404.8295,51.1364,21.3068,32.6705,5.6818,171.875,1
912,23,69,1031,163,221,137,33,84,66,49,57,70,46,44,30,56,14,69,9,12,12,0,5,6,2,13,11,9,0.1087,0.1034,0.3261,0.2529,0.2174,0.1839,0.0148,0.0323,0.0152,0.0356,60.307,6.5789,39.4737,5.4825,8.7719,0.0,7.599,6.9582,7.212999999999999,66.8904,0.4474,0.6697,0.6642,0.7391,0.6522,0.6813,0.5121,0.6199,0.5401,0.7391,0.6522,0.6378,981.8519,0.0513,121.7752,3.0,12.8841,9.1739,1.4956,4.631,6.0509,4.3701,1.2511,6.7813,4.7303,0.8285,2.4099,2.2609,2.2849,3.5362,236,291,10,13,48,3,4.5797,408,0.0066,0.3636,1.6522,2.3623,1.9855,5.1159,387.0614,150.2193,0.5186,0.2423,0.1502,0.0757,0.0504,2.193,9.8684,13.1579,15.3509,0.3824,0.4391,17.759,15.6051,2.7968,6.3666,6.0057,1.8963,8.5622,25.2193,75.6579,36.1842,62.5,0,0.0,76.7544,0.0,13.1579,6.5789,72.3684,5.4825,14.2544,0,0.0,92.1053,53.7281,518.6404,242.3246,75.6579,50.4386,150.2193,61.4035,9.8684,48.2456,12.0614,2,2.193,32.8947,319.0789,52.6316,14.2544,10.9649,3.2895,258.7719,1
690,10,36,786,116,178,107,36,57,38,38,42,56,37,21,13,48,3,76,4,8,18,1,6,7,6,8,4,9,0.2692,0.1515,0.5,0.2576,0.3077,0.1818,0.0414,0.0506,0.0265,0.0425,65.2174,1.4493,57.971,1.4493,2.8986,1.4493,9.3013,9.5867,11.8849,44.9667,0.4145,0.5169,0.6542,0.5921,0.6757,0.6097,0.4638,0.4775,0.4673,0.5921,0.6757,0.5532,688.06,0.0634,110.2497,3.6,18.8333,13.6944,1.6768,5.0118,6.6052,4.7743,1.9596,9.4296,6.8306,1.005,2.7927,2.6521,2.6653,4.4167,172,225,43,19,37,7,5.5556,286,0.0101,0.5,2.3333,3.2222,2.9722,6.3611,331.8841,155.0725,0.5768,0.258,0.1551,0.1101,0.0536,8.6957,13.0435,11.5942,4.3478,0.5677,0.7598,14.3216,16.8142,2.6222,6.1811,5.2564,1.9808,7.2722,14.4928,52.1739,52.1739,60.8696,2,2.8986,81.1594,1.4493,26.087,10.1449,55.0725,8.6957,11.5942,5,7.2464,82.6087,55.0725,576.8116,257.971,110.1449,53.6232,155.0725,69.5652,5.7971,30.4348,5.7971,1,1.4493,18.8406,326.087,53.6232,27.5362,62.3188,10.1449,249.2754,1
